%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=209546, 2023/08/29 12:15:8.46)
1 15 2.828392e-01 0 0 2.828393e-01 2.831134e-01 2.826000e-01 2.833487e-01 2.822249e-01 2.832670e-01 2.825244e-01 2.825186e-01 2.826130e-01 2.823183e-01 2.824450e-01 2.829036e-01 2.827170e-01 2.829782e-01 2.822469e-01 2.825406e-01 2.824846e-01 2.821493e-01 2.826078e-01 2.831996e-01 2.831672e-01 2.825382e-01 2.822135e-01 2.838024e-01 2.822426e-01 2.827462e-01 2.826206e-01 2.828725e-01 2.822688e-01 2.823228e-01 2.827708e-01 2.822044e-01 2.832345e-01 2.824519e-01 
2 29 2.671615e-01 0 0 2.675027e-01 2.679241e-01 2.663617e-01 2.674609e-01 2.668495e-01 2.673905e-01 2.666105e-01 2.663621e-01 2.664384e-01 2.660618e-01 2.665389e-01 2.673936e-01 2.666821e-01 2.670656e-01 2.662278e-01 2.663980e-01 2.664798e-01 2.661425e-01 2.664805e-01 2.670116e-01 2.670867e-01 2.663573e-01 2.660717e-01 2.681396e-01 2.659962e-01 2.666568e-01 2.665243e-01 2.673669e-01 2.663103e-01 2.664458e-01 2.664475e-01 2.666908e-01 2.673402e-01 2.671629e-01 
3 43 2.562970e-01 0 0 2.563956e-01 2.573048e-01 2.550770e-01 2.561353e-01 2.557715e-01 2.563307e-01 2.557770e-01 2.552211e-01 2.552902e-01 2.562897e-01 2.552177e-01 2.560502e-01 2.562553e-01 2.560083e-01 2.549525e-01 2.558686e-01 2.555662e-01 2.550021e-01 2.550018e-01 2.559702e-01 2.558205e-01 2.550923e-01 2.558316e-01 2.568448e-01 2.548600e-01 2.554870e-01 2.556771e-01 2.564144e-01 2.552333e-01 2.551135e-01 2.550831e-01 2.555600e-01 2.561245e-01 2.558853e-01 
4 57 2.456889e-01 0 0 2.454835e-01 2.468397e-01 2.441330e-01 2.450742e-01 2.455060e-01 2.453068e-01 2.448263e-01 2.443966e-01 2.445464e-01 2.462235e-01 2.440686e-01 2.449833e-01 2.451364e-01 2.449639e-01 2.439113e-01 2.450940e-01 2.448075e-01 2.440239e-01 2.445912e-01 2.453825e-01 2.449270e-01 2.441807e-01 2.451280e-01 2.462611e-01 2.439144e-01 2.447290e-01 2.448758e-01 2.457541e-01 2.447769e-01 2.440471e-01 2.442501e-01 2.445157e-01 2.451774e-01 2.449197e-01 
5 71 2.362736e-01 0 0 2.357046e-01 2.373196e-01 2.343741e-01 2.353823e-01 2.359945e-01 2.353734e-01 2.352437e-01 2.353986e-01 2.353759e-01 2.371759e-01 2.343736e-01 2.350651e-01 2.351372e-01 2.355344e-01 2.345381e-01 2.353260e-01 2.350430e-01 2.343199e-01 2.348745e-01 2.355424e-01 2.351108e-01 2.343950e-01 2.352282e-01 2.366271e-01 2.342722e-01 2.349831e-01 2.355786e-01 2.363697e-01 2.356618e-01 2.346415e-01 2.344836e-01 2.347651e-01 2.352744e-01 2.353495e-01 
6 85 2.292855e-01 0 0 2.284231e-01 2.300227e-01 2.274816e-01 2.279318e-01 2.290847e-01 2.281855e-01 2.281544e-01 2.285714e-01 2.285444e-01 2.306005e-01 2.276594e-01 2.278303e-01 2.277778e-01 2.284644e-01 2.273082e-01 2.284992e-01 2.278146e-01 2.271868e-01 2.276353e-01 2.282356e-01 2.280594e-01 2.269703e-01 2.287378e-01 2.291390e-01 2.269806e-01 2.275854e-01 2.285147e-01 2.291831e-01 2.290318e-01 2.274418e-01 2.270938e-01 2.275982e-01 2.280281e-01 2.281467e-01 
7 99 2.238593e-01 0 0 2.227497e-01 2.249292e-01 2.220803e-01 2.226132e-01 2.238055e-01 2.223809e-01 2.225098e-01 2.230953e-01 2.234513e-01 2.255275e-01 2.217685e-01 2.219962e-01 2.222610e-01 2.227583e-01 2.216451e-01 2.227183e-01 2.220470e-01 2.218762e-01 2.224969e-01 2.224850e-01 2.231995e-01 2.221202e-01 2.233244e-01 2.235520e-01 2.212415e-01 2.220743e-01 2.233828e-01 2.233083e-01 2.235861e-01 2.217998e-01 2.212361e-01 2.217841e-01 2.226088e-01 2.226801e-01 
8 113 2.149305e-01 0 0 2.134481e-01 2.159668e-01 2.131191e-01 2.135561e-01 2.148412e-01 2.134155e-01 2.133105e-01 2.138164e-01 2.142973e-01 2.169142e-01 2.125687e-01 2.129036e-01 2.133721e-01 2.135480e-01 2.125175e-01 2.135344e-01 2.128386e-01 2.125049e-01 2.135048e-01 2.142031e-01 2.141393e-01 2.131793e-01 2.143302e-01 2.151072e-01 2.119491e-01 2.133321e-01 2.142667e-01 2.145292e-01 2.147573e-01 2.128371e-01 2.120862e-01 2.126438e-01 2.132939e-01 2.134097e-01 
9 127 2.057666e-01 0 0 2.040947e-01 2.065610e-01 2.038613e-01 2.041878e-01 2.056663e-01 2.039704e-01 2.040462e-01 2.043140e-01 2.050747e-01 2.075611e-01 2.031775e-01 2.037536e-01 2.047131e-01 2.042313e-01 2.036554e-01 2.043128e-01 2.035303e-01 2.034211e-01 2.047754e-01 2.047652e-01 2.050861e-01 2.039097e-01 2.055000e-01 2.062182e-01 2.025793e-01 2.042698e-01 2.051663e-01 2.050175e-01 2.053249e-01 2.035504e-01 2.028096e-01 2.032456e-01 2.038349e-01 2.047818e-01 
10 141 1.981971e-01 0 0 1.962713e-01 1.986108e-01 1.966593e-01 1.964590e-01 1.982982e-01 1.960257e-01 1.967068e-01 1.963582e-01 1.973675e-01 1.995960e-01 1.954219e-01 1.959824e-01 1.973180e-01 1.964163e-01 1.959932e-01 1.967415e-01 1.959255e-01 1.958643e-01 1.970462e-01 1.973650e-01 1.972679e-01 1.962664e-01 1.977361e-01 1.984383e-01 1.949353e-01 1.970293e-01 1.972652e-01 1.970208e-01 1.974398e-01 1.956251e-01 1.949725e-01 1.954616e-01 1.958797e-01 1.971016e-01 
