%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213340, 2023/08/27 1:46:28.40)
1 15  1.000000000000000000e+05 0 0 3.082941e-01 5.447181e-01 1.070327e+00 4.083460e-01 2.102454e-01 5.680096e-01 9.627220e-01 4.557167e-01 3.375263e-01 1.595503e-01 9.483601e-01 8.456118e-01 4.616713e-01 8.254505e-01 8.345172e-01 6.041216e-01 1.828020e-01 3.634502e-01 1.059378e+00 1.092552e+00 7.788817e-01 4.447023e-01 4.794316e-01 6.287416e-02 9.694570e-02 1.219173e+00 5.181908e-01 1.996148e-01 7.956844e-01 4.993618e-01 2.230753e-01 8.846476e-01 2.189662e-01 1.106019e+00 
2 29  1.000000000000000000e+05 0 0 4.076786e-01 5.505084e-01 8.964987e-01 5.943135e-01 5.027639e-01 9.653665e-01 7.292700e-01 4.936648e-01 4.465699e-01 -1.404208e-01 4.410808e-01 1.264107e-01 5.539923e-01 1.512240e-01 8.015152e-01 7.377192e-01 4.978504e-01 2.378371e-01 8.238247e-01 8.733803e-01 -4.102744e-02 9.471192e-01 5.235536e-01 8.544185e-02 5.506942e-01 9.567316e-01 3.249050e-01 6.171507e-01 7.836673e-01 5.076438e-01 4.473300e-01 6.399784e-01 -6.383910e-03 6.074834e-01 
3 43  1.000000000000000000e+05 0 0 3.831901e-01 5.400076e-01 8.072821e-01 7.610604e-01 6.060054e-01 9.764087e-01 7.819534e-01 1.641031e-01 5.488342e-01 -1.170403e-01 5.308881e-01 6.785558e-01 1.067924e+00 3.877899e-01 2.588314e-01 2.796299e-01 8.688975e-01 4.204373e-01 1.047920e+00 4.091692e-01 -1.269683e-01 6.076286e-01 3.579665e-01 -1.758648e-01 1.507503e-01 7.947636e-01 4.998216e-01 5.374390e-01 5.030195e-01 5.046655e-01 7.491556e-01 5.361305e-01 3.490921e-01 8.473765e-01 
4 57  5.124116166760015858e+02 0 0 2.102565e-01 2.791734e-01 3.377345e-01 1.191011e-01 8.667508e-01 3.695221e-01 1.279320e+00 1.947765e-01 2.162867e-01 -1.280404e-01 1.263505e+00 1.188283e+00 1.538034e+00 4.902939e-02 1.281430e-01 7.936520e-01 -8.482329e-02 2.114401e-01 1.071633e+00 1.044232e+00 4.616136e-02 2.313541e-01 5.335261e-01 4.445702e-01 5.291838e-01 7.456950e-01 7.227000e-01 4.769822e-01 1.084799e+00 6.576719e-01 7.830415e-01 7.114555e-01 2.802968e-01 1.008851e+00 
5 71  8.885770925283800352e+02 0 0 4.121042e-01 1.858837e-01 3.112419e-01 -1.128037e-02 1.010191e+00 2.818615e-01 7.522288e-01 -1.483054e-01 4.413149e-01 1.108437e+00 1.062968e+00 5.894305e-01 1.253561e+00 1.008299e+00 3.808276e-01 1.002644e+00 4.235320e-01 5.184246e-01 1.438600e+00 -4.705447e-02 1.586236e-01 6.617892e-01 2.428372e-01 -9.006055e-02 1.420010e-01 9.903231e-01 4.276555e-01 3.204414e-01 -2.595881e-01 1.151637e+00 5.853565e-01 6.109440e-01 1.944988e-01 1.105015e+00 
6 85  1.000000000000000000e+05 0 0 3.345088e-01 3.457258e-01 7.653587e-01 5.935631e-01 5.900296e-01 8.327842e-01 4.636428e-01 -1.635789e-02 6.860121e-01 1.740857e-01 1.739700e-01 5.042652e-01 1.318576e+00 7.450340e-01 4.912909e-01 1.099294e+00 4.444557e-01 1.795022e-01 8.701516e-01 3.521982e-01 -3.716538e-01 9.296518e-01 -8.953562e-02 7.621208e-01 6.793424e-01 1.222561e+00 5.046208e-01 4.479388e-01 7.096189e-02 1.234414e+00 -3.253340e-01 9.379686e-01 3.152247e-01 6.967989e-01 
7 99  3.678778519872608967e+02 0 0 1.356171e-01 4.535285e-01 6.082472e-01 5.448332e-02 8.032228e-01 3.589252e-01 1.209581e+00 -9.655912e-02 6.204366e-01 5.747393e-01 8.702644e-01 5.304680e-01 1.513295e+00 -1.125309e-01 6.092625e-01 6.349998e-01 -5.608855e-01 -1.630494e-01 8.021537e-01 1.890761e-01 -3.141727e-01 4.918953e-01 5.709187e-01 6.525985e-01 -5.690994e-02 1.165874e+00 3.125724e-01 -3.411060e-01 6.747859e-01 1.047101e+00 2.934464e-01 5.560646e-01 -1.288445e-01 7.225707e-01 
8 113  2.860663420847125167e+02 0 0 6.591026e-01 6.630985e-01 7.259385e-01 5.833762e-01 9.475063e-01 2.813056e-01 9.261765e-01 2.014664e-01 3.595248e-02 3.982000e-01 7.850103e-01 -6.965132e-02 9.259548e-01 3.275205e-01 3.077933e-01 9.282620e-01 -4.469140e-01 -3.051518e-01 7.215145e-01 2.916171e-01 -3.408712e-01 1.634162e-01 8.785584e-01 6.501302e-01 1.243072e-01 1.131965e+00 2.190988e-01 -1.689425e-01 3.005279e-01 4.317004e-01 3.146835e-01 1.177214e+00 -4.695907e-02 5.221026e-01 
9 127  1.000000000000000000e+05 0 0 -4.004748e-02 5.677089e-01 1.129061e+00 2.414576e-01 1.128902e+00 9.436934e-01 -7.183475e-04 2.458996e-01 1.124571e+00 7.454992e-01 1.109027e+00 2.958879e-01 8.403865e-01 2.384132e-01 1.021929e+00 4.595311e-01 3.757190e-01 -3.870338e-01 1.055811e+00 3.872875e-01 -1.102014e-01 7.488437e-01 9.766963e-01 5.987902e-01 -1.029296e-01 8.394526e-01 4.730234e-01 -2.356916e-02 9.255973e-01 1.094305e+00 6.719877e-01 -4.230675e-02 6.022462e-01 1.137875e+00 
10 141  4.700268777144382852e+02 0 0 5.060041e-01 8.538250e-01 5.927271e-01 3.650114e-01 1.021490e+00 5.384324e-01 7.555653e-01 2.391430e-01 4.209933e-01 3.209182e-01 5.230677e-01 5.500664e-01 7.781442e-01 -1.226215e-01 3.555792e-01 5.975578e-01 1.967383e-01 3.815765e-01 5.253855e-01 8.525618e-02 -4.112680e-01 5.716551e-01 7.563734e-01 4.509322e-01 -1.101039e-01 8.002053e-01 8.050398e-01 -4.090761e-01 4.960330e-01 1.019505e+00 -2.638001e-01 4.250718e-01 -4.246321e-02 7.489992e-01 
