%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=210371, 2023/08/22 5:37:8.71)
1 15 2.811375e-01 0 0 2.810940e-01 2.809659e-01 2.818291e-01 2.808279e-01 2.810234e-01 2.809852e-01 2.809769e-01 2.812910e-01 2.809207e-01 2.806182e-01 2.809143e-01 2.808751e-01 2.815030e-01 2.807719e-01 2.809928e-01 2.810407e-01 2.808542e-01 2.805171e-01 2.805647e-01 2.807990e-01 2.820864e-01 2.805786e-01 2.808645e-01 2.808876e-01 2.804988e-01 2.806310e-01 2.807084e-01 2.812283e-01 2.808324e-01 2.812465e-01 2.808526e-01 2.806066e-01 2.809947e-01 2.805509e-01 
2 29 3.820513e-01 0 0 3.815468e-01 3.811149e-01 3.827354e-01 3.818478e-01 3.809908e-01 3.823782e-01 3.828217e-01 3.837905e-01 3.816972e-01 3.813918e-01 3.814192e-01 3.811099e-01 3.820293e-01 3.810906e-01 3.821666e-01 3.823268e-01 3.808395e-01 3.812643e-01 3.810799e-01 3.808593e-01 3.837254e-01 3.805775e-01 3.824356e-01 3.815247e-01 3.813900e-01 3.804513e-01 3.816357e-01 3.823805e-01 3.811020e-01 3.815831e-01 3.811493e-01 3.816203e-01 3.817697e-01 3.814607e-01 
3 43 3.671722e-01 0 0 3.659949e-01 3.667973e-01 3.673786e-01 3.663764e-01 3.661572e-01 3.673342e-01 3.688144e-01 3.692644e-01 3.662576e-01 3.659547e-01 3.664635e-01 3.660534e-01 3.667178e-01 3.655512e-01 3.667530e-01 3.669124e-01 3.653784e-01 3.657769e-01 3.670034e-01 3.659424e-01 3.689921e-01 3.651888e-01 3.681961e-01 3.662071e-01 3.659876e-01 3.654183e-01 3.667498e-01 3.671040e-01 3.662584e-01 3.663379e-01 3.664456e-01 3.661177e-01 3.666049e-01 3.662836e-01 
4 57 3.579115e-01 0 0 3.563172e-01 3.576329e-01 3.572889e-01 3.564167e-01 3.566150e-01 3.582941e-01 3.591775e-01 3.594590e-01 3.571829e-01 3.561620e-01 3.571778e-01 3.561676e-01 3.572679e-01 3.555702e-01 3.579303e-01 3.571743e-01 3.557908e-01 3.563171e-01 3.573690e-01 3.565934e-01 3.595337e-01 3.552487e-01 3.584460e-01 3.563977e-01 3.567234e-01 3.582230e-01 3.567984e-01 3.572621e-01 3.568092e-01 3.564801e-01 3.567278e-01 3.563033e-01 3.573347e-01 3.571380e-01 
5 71 3.488586e-01 0 0 3.475033e-01 3.479622e-01 3.477244e-01 3.468613e-01 3.470160e-01 3.498016e-01 3.503297e-01 3.504855e-01 3.480301e-01 3.466619e-01 3.478397e-01 3.475232e-01 3.476681e-01 3.461760e-01 3.485458e-01 3.481698e-01 3.460534e-01 3.476911e-01 3.482915e-01 3.476741e-01 3.501424e-01 3.467693e-01 3.491684e-01 3.468094e-01 3.478652e-01 3.491487e-01 3.483085e-01 3.475889e-01 3.474483e-01 3.471765e-01 3.475911e-01 3.466887e-01 3.483379e-01 3.478065e-01 
6 85 3.375512e-01 0 0 3.367364e-01 3.364836e-01 3.369593e-01 3.350327e-01 3.358349e-01 3.387427e-01 3.385733e-01 3.391097e-01 3.360884e-01 3.349393e-01 3.364995e-01 3.363133e-01 3.356457e-01 3.346606e-01 3.369885e-01 3.366535e-01 3.344439e-01 3.366177e-01 3.365376e-01 3.360417e-01 3.389545e-01 3.347657e-01 3.374933e-01 3.354079e-01 3.360272e-01 3.377777e-01 3.363544e-01 3.359185e-01 3.353969e-01 3.360546e-01 3.357080e-01 3.349425e-01 3.367505e-01 3.362989e-01 
7 99 3.295767e-01 0 0 3.283095e-01 3.279567e-01 3.291886e-01 3.267777e-01 3.276317e-01 3.309269e-01 3.306254e-01 3.306458e-01 3.280167e-01 3.267893e-01 3.281875e-01 3.276786e-01 3.273458e-01 3.262443e-01 3.287837e-01 3.295559e-01 3.261575e-01 3.293196e-01 3.282124e-01 3.282345e-01 3.313561e-01 3.261818e-01 3.288765e-01 3.274092e-01 3.279738e-01 3.297093e-01 3.279559e-01 3.275617e-01 3.271932e-01 3.281294e-01 3.271545e-01 3.268237e-01 3.285848e-01 3.282287e-01 
8 113 3.159122e-01 0 0 3.141287e-01 3.141134e-01 3.149082e-01 3.127498e-01 3.134561e-01 3.169140e-01 3.161353e-01 3.168714e-01 3.144425e-01 3.131589e-01 3.138718e-01 3.139103e-01 3.132775e-01 3.130700e-01 3.147038e-01 3.154305e-01 3.125353e-01 3.155838e-01 3.139668e-01 3.140014e-01 3.173175e-01 3.121507e-01 3.146043e-01 3.134106e-01 3.140477e-01 3.164908e-01 3.136782e-01 3.145394e-01 3.133293e-01 3.141317e-01 3.128395e-01 3.128188e-01 3.147906e-01 3.144202e-01 
9 127 3.011674e-01 0 0 2.990096e-01 2.998617e-01 3.002634e-01 2.975012e-01 2.981956e-01 3.018207e-01 3.012336e-01 3.018337e-01 3.003082e-01 2.986211e-01 2.987887e-01 2.994722e-01 2.981181e-01 2.986403e-01 2.995262e-01 3.004828e-01 2.977357e-01 3.006745e-01 2.990247e-01 2.990523e-01 3.023263e-01 2.973338e-01 2.994276e-01 2.981324e-01 2.990749e-01 3.016078e-01 2.983922e-01 3.002389e-01 2.980295e-01 2.991772e-01 2.978395e-01 2.978437e-01 2.996191e-01 2.994990e-01 
10 141 2.879404e-01 0 0 2.860832e-01 2.864389e-01 2.865509e-01 2.839323e-01 2.847970e-01 2.894373e-01 2.879638e-01 2.882961e-01 2.868644e-01 2.852309e-01 2.857181e-01 2.859618e-01 2.845124e-01 2.852240e-01 2.858891e-01 2.876716e-01 2.843059e-01 2.872399e-01 2.854901e-01 2.854176e-01 2.887122e-01 2.839028e-01 2.858788e-01 2.852033e-01 2.857627e-01 2.890066e-01 2.858878e-01 2.863821e-01 2.850768e-01 2.854662e-01 2.843062e-01 2.841080e-01 2.866931e-01 2.859278e-01 
11 155 2.746234e-01 0 0 2.725731e-01 2.727476e-01 2.731926e-01 2.702597e-01 2.710562e-01 2.758949e-01 2.748026e-01 2.749887e-01 2.730509e-01 2.718053e-01 2.725956e-01 2.721707e-01 2.709800e-01 2.717468e-01 2.721262e-01 2.740116e-01 2.711930e-01 2.736067e-01 2.718285e-01 2.723649e-01 2.761356e-01 2.708696e-01 2.726839e-01 2.718932e-01 2.719845e-01 2.754216e-01 2.722913e-01 2.726364e-01 2.715238e-01 2.718721e-01 2.706434e-01 2.707802e-01 2.729832e-01 2.721817e-01 
12 169 2.682017e-01 0 0 2.659694e-01 2.663188e-01 2.667074e-01 2.635856e-01 2.642433e-01 2.696909e-01 2.681458e-01 2.686350e-01 2.664759e-01 2.651700e-01 2.666471e-01 2.653952e-01 2.644529e-01 2.658839e-01 2.653707e-01 2.671860e-01 2.644972e-01 2.668872e-01 2.649538e-01 2.659218e-01 2.699613e-01 2.639292e-01 2.663828e-01 2.652691e-01 2.650881e-01 2.685808e-01 2.658112e-01 2.657816e-01 2.650678e-01 2.652300e-01 2.638792e-01 2.638582e-01 2.665567e-01 2.654816e-01 
13 183 2.573121e-01 0 0 2.547847e-01 2.558377e-01 2.553815e-01 2.525899e-01 2.534265e-01 2.584552e-01 2.570171e-01 2.576773e-01 2.556333e-01 2.544212e-01 2.556497e-01 2.542779e-01 2.537921e-01 2.548675e-01 2.545924e-01 2.559287e-01 2.533699e-01 2.557532e-01 2.538497e-01 2.551645e-01 2.588023e-01 2.528193e-01 2.553670e-01 2.540271e-01 2.537930e-01 2.576444e-01 2.547522e-01 2.546360e-01 2.538838e-01 2.544834e-01 2.526682e-01 2.527829e-01 2.559126e-01 2.546774e-01 
14 197 2.465175e-01 0 0 2.436816e-01 2.449316e-01 2.442399e-01 2.414511e-01 2.423130e-01 2.472746e-01 2.460512e-01 2.469352e-01 2.444373e-01 2.433400e-01 2.448529e-01 2.432994e-01 2.429431e-01 2.438039e-01 2.438288e-01 2.448199e-01 2.424591e-01 2.444921e-01 2.430335e-01 2.443261e-01 2.476757e-01 2.426999e-01 2.443499e-01 2.434321e-01 2.425676e-01 2.466083e-01 2.444071e-01 2.435322e-01 2.426946e-01 2.434870e-01 2.422925e-01 2.420121e-01 2.449738e-01 2.435291e-01 
15 211 2.366082e-01 0 0 2.334751e-01 2.348369e-01 2.342566e-01 2.312263e-01 2.322510e-01 2.374570e-01 2.363886e-01 2.367743e-01 2.348566e-01 2.335505e-01 2.349057e-01 2.337115e-01 2.325836e-01 2.336925e-01 2.339216e-01 2.348189e-01 2.322867e-01 2.345059e-01 2.334825e-01 2.346225e-01 2.374870e-01 2.326569e-01 2.343088e-01 2.333807e-01 2.329999e-01 2.363692e-01 2.350514e-01 2.347928e-01 2.327021e-01 2.342943e-01 2.320445e-01 2.317884e-01 2.346960e-01 2.336077e-01 
16 225 2.316294e-01 0 0 2.289563e-01 2.300671e-01 2.291839e-01 2.258265e-01 2.272972e-01 2.320448e-01 2.308619e-01 2.319627e-01 2.295595e-01 2.283929e-01 2.299445e-01 2.283847e-01 2.273375e-01 2.284371e-01 2.288616e-01 2.299258e-01 2.272115e-01 2.295297e-01 2.282754e-01 2.296601e-01 2.332955e-01 2.272047e-01 2.290769e-01 2.281763e-01 2.276971e-01 2.312804e-01 2.301955e-01 2.296004e-01 2.279154e-01 2.298143e-01 2.270024e-01 2.270227e-01 2.293849e-01 2.283384e-01 
17 239 2.252671e-01 0 0 2.224858e-01 2.236479e-01 2.225141e-01 2.192406e-01 2.212218e-01 2.251542e-01 2.243764e-01 2.252744e-01 2.232451e-01 2.218786e-01 2.241909e-01 2.220900e-01 2.208712e-01 2.217200e-01 2.222463e-01 2.234317e-01 2.204049e-01 2.228978e-01 2.224613e-01 2.230070e-01 2.265143e-01 2.213858e-01 2.227302e-01 2.220507e-01 2.210254e-01 2.250140e-01 2.242816e-01 2.228651e-01 2.217301e-01 2.233566e-01 2.204373e-01 2.206348e-01 2.226268e-01 2.220422e-01 
18 253 2.186795e-01 0 0 2.155804e-01 2.169041e-01 2.158062e-01 2.125617e-01 2.146318e-01 2.192152e-01 2.176204e-01 2.182192e-01 2.162561e-01 2.155768e-01 2.177248e-01 2.154909e-01 2.145695e-01 2.148902e-01 2.154708e-01 2.165646e-01 2.140985e-01 2.166451e-01 2.157172e-01 2.161993e-01 2.196712e-01 2.144977e-01 2.162496e-01 2.155066e-01 2.147559e-01 2.180527e-01 2.177332e-01 2.163138e-01 2.148956e-01 2.168957e-01 2.138023e-01 2.149880e-01 2.157365e-01 2.151292e-01 
19 267 2.133035e-01 0 0 2.099089e-01 2.112180e-01 2.111358e-01 2.070331e-01 2.092417e-01 2.139369e-01 2.125604e-01 2.129028e-01 2.104844e-01 2.100096e-01 2.125996e-01 2.106022e-01 2.092434e-01 2.095629e-01 2.099664e-01 2.109684e-01 2.084251e-01 2.115489e-01 2.102565e-01 2.106707e-01 2.139668e-01 2.092021e-01 2.113684e-01 2.099132e-01 2.096189e-01 2.123373e-01 2.125057e-01 2.106280e-01 2.095275e-01 2.112266e-01 2.081206e-01 2.093185e-01 2.101896e-01 2.095666e-01 
