%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210514, 2023/08/17 11:3:43.16)
1 15 2.822461e-01 1.029728e+00  1.611651394052894148e+03  1.611651394052894148e+03  5.000005000000000000e+10  1.000000000000000000e+13
2 29 2.696602e-01 1.034826e+00  1.611651394052894148e+03  1.629933198387694574e+03  5.000005000000000000e+10  1.000000000000000000e+18
3 43 2.617054e-01 1.046851e+00  1.611651394052894148e+03  1.000000000000000000e+05  5.000005000000000000e+10  1.000000000000000000e+18
4 57 2.505936e-01 1.054269e+00  1.611651394052894148e+03  1.000000000000000000e+05  5.000005000000000000e+10  1.000000000000000000e+18
5 71 2.421701e-01 1.061496e+00  1.611651394052894148e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
6 85 2.384988e-01 1.065112e+00  1.611651394052894148e+03  6.236500066802682340e+03  5.000005000000000000e+10  1.000000000000000000e+18
7 99 2.338711e-01 1.072437e+00  1.611651394052894148e+03  9.784441700992811093e+03  1.000000000000000000e+11  1.000000000000000000e+13
8 113 2.292343e-01 1.085547e+00  1.611651394052894148e+03  2.262024217043669069e+03  1.000000000000000000e+11  1.000000000000000000e+18
9 127 2.246345e-01 1.098207e+00  6.442689872711281396e+02  6.442689872711281396e+02  5.000000464712230682e+10  1.000000000000000000e+18
10 141 2.196984e-01 1.105727e+00  5.381913667920606485e+02  5.381913667920606485e+02  5.000000245865499878e+10  1.000000000000000000e+13
11 155 2.148117e-01 1.112300e+00  5.381913667920606485e+02  1.418081943854777592e+03  5.931008192940045774e+03  1.000000000000000000e+18
12 169 2.044391e-01 1.118869e+00  5.381913667920606485e+02  1.140592994942454652e+03  1.000000000000000000e+11  1.000000000000000000e+13
13 183 1.969906e-01 1.125041e+00  5.381913667920606485e+02  8.242973430013596953e+03  1.000000000000000000e+11  1.000000000000000000e+11
14 197 1.912939e-01 1.131513e+00  5.381913667920606485e+02  5.182074676178196569e+03  1.000000000000000000e+11  1.000000000000000000e+18
15 211 1.831925e-01 1.132583e+00  5.381913667920606485e+02  1.000000000000000000e+11  1.000000000000000000e+11  1.000000000000000000e+18
16 225 1.753408e-01 1.133769e+00  5.381913667920606485e+02  1.000000000000000000e+11  1.000000000000000000e+11  1.000000000000000000e+11
17 239 1.659941e-01 1.134132e+00  5.381913667920606485e+02  8.446833971354570849e+02  1.000000000000000000e+11  1.000000000000000000e+18
18 253 1.618084e-01 1.134317e+00  5.381913667920606485e+02  5.948260158496465237e+02  1.000000000000000000e+11  1.000000000000000000e+18
19 267 1.588771e-01 1.137562e+00  5.381913667920606485e+02  1.688841170719685351e+03  1.000000000000000000e+11  1.000000000000000000e+18
20 281 1.570948e-01 1.144005e+00  5.381913667920606485e+02  1.951927301313479120e+03  1.000000000000000000e+11  1.000000000000000000e+11
21 295 1.521326e-01 1.146931e+00  5.381913667920606485e+02  1.351317947463341625e+03  1.000000000000000000e+11  1.000000000000000000e+13
22 309 1.495526e-01 1.151497e+00  5.381913667920606485e+02  1.687279219895609913e+03  4.164800932256799570e+03  1.000000000000000000e+18
23 323 1.477595e-01 1.156313e+00  5.381913667920606485e+02  1.369579686336008763e+03  3.286999002110367655e+03  1.000000000000000000e+18
24 337 1.444145e-01 1.158586e+00  5.381913667920606485e+02  1.332698431314918480e+03  4.702720534853224308e+03  1.000000000000000000e+11
25 351 1.409291e-01 1.160321e+00  5.381913667920606485e+02  2.673638825273729253e+03  4.209906474645477829e+03  1.000000000000000000e+11
26 365 1.361047e-01 1.164552e+00  5.381913667920606485e+02  1.898446320725341593e+03  3.750702116187059801e+03  1.000000000000000000e+13
27 379 1.299838e-01 1.169918e+00  5.381913667920606485e+02  1.491313087999880509e+03  2.845510734454764133e+03  1.000000000000000000e+11
28 393 1.246891e-01 1.172753e+00  5.381913667920606485e+02  1.475086346953732345e+03  2.813529149468675314e+03  7.725774367690992221e+03
29 407 1.209811e-01 1.177878e+00  5.381913667920606485e+02  8.399757860372961886e+02  3.077997255038825642e+03  1.630385333093579902e+04
30 421 1.187543e-01 1.181400e+00  5.381913667920606485e+02  6.944052314665083259e+02  2.125641977936934381e+03  1.000000000000000000e+13
31 435 1.185225e-01 1.185021e+00  5.202791172895780392e+02  5.202791172895780392e+02  1.459853454634101581e+03  1.000000000000000000e+13
32 449 1.166759e-01 1.190121e+00  5.202791172895780392e+02  5.355847396238166311e+02  1.320771005268862382e+03  2.637302295907596090e+03
33 463 1.150195e-01 1.200934e+00  4.650181672539063129e+02  4.650181672539063129e+02  1.539904365742519758e+03  1.000000000000000000e+18
34 477 1.120646e-01 1.205606e+00  4.650181672539063129e+02  7.643593647259777981e+02  1.433870377701658981e+03  1.000000000000000000e+18
35 491 1.096189e-01 1.207864e+00  4.352080048097301983e+02  4.352080048097301983e+02  1.037450412430479446e+03  1.000000000000000000e+18
36 505 1.058647e-01 1.210078e+00  4.352080048097301983e+02  5.100781685010546198e+02  7.719312893216332441e+02  1.000000000000000000e+18
37 519 1.029825e-01 1.214812e+00  4.146667837767526521e+02  4.146667837767526521e+02  8.976482783043718428e+02  1.000000000000000000e+18
38 533 1.013209e-01 1.211863e+00  2.687433957965606055e+02  2.687433957965606055e+02  7.172038732077413670e+02  1.000000000000000000e+18
39 547 1.010822e-01 1.212645e+00  2.387579175582714015e+02  2.387579175582714015e+02  5.067622658934947140e+02  1.000000000000000000e+18
40 561 1.002362e-01 1.218615e+00  2.387579175582714015e+02  2.759670053466119271e+02  4.781749199407042852e+02  1.000000000000000000e+18
41 575 9.947333e-02 1.229560e+00  2.387579175582714015e+02  2.744291397852539944e+02  3.518081999572526684e+02  1.899885639371753314e+03
42 589 9.855928e-02 1.240007e+00  1.994367236336115639e+02  1.994367236336115639e+02  5.000000000000002560e+17  1.000000000000000000e+18
43 603 9.577739e-02 1.247538e+00  1.994367236336115639e+02  2.353068201855641348e+02  4.810964022446571562e+02  1.000000000000000000e+18
44 617 9.377705e-02 1.254471e+00  1.994367236336115639e+02  2.135358889878853290e+02  3.756442337042610120e+02  1.000000000000000000e+18
45 631 9.299806e-02 1.269232e+00  1.994367236336115639e+02  2.234804926184119722e+02  3.463208355735279156e+02  1.000000000000000000e+13
46 645 9.312339e-02 1.280511e+00  1.994367236336115639e+02  2.137638562859493447e+02  3.012557529527515499e+02  1.000000000000000000e+13
47 659 9.365358e-02 1.291188e+00  1.994367236336115639e+02  2.032889408894617986e+02  2.970107050701327580e+02  1.000000000000000000e+18
48 673 9.390961e-02 1.305580e+00  1.961824609973929796e+02  1.961824609973929796e+02  2.439409296764862916e+02  1.000000000000000000e+18
49 687 9.290650e-02 1.315783e+00  1.881405727041616842e+02  1.881405727041616842e+02  2.895479434547264077e+02  1.000000000000000000e+18
50 701 9.182466e-02 1.325983e+00  1.881405727041616842e+02  2.109227999470645329e+02  2.959836906164165384e+02  1.000000000000000000e+18
