surv_curvm
89.2854364159718
89.2599304565442
89.229128692427
89.1753883109362
89.0586934814408
88.8024658459584
88.1369983582722
86.3570648582969
81.7805683006607
72.3025087728724
53.7250002285512
20.6991806155487
15.0922393888005
