0.6183093133
0.8003740586
0.5471917691
0.5352224154
0.7172911526
0.7354000793
0.7210248356
0.4983100148
0.6471450181
0.4899858522
0.6033482423
0.3738841791
0.6676376973
0.3039206118
0.3853380770
0.5790800225
0.4274859554
0.4305774783
0.5101562633
0.5093482653
0.1414721945
0.7035504385
0.5960476995
0.5873923928
0.4064050122
0.6751424261
0.7746199589
0.8160850008
0.1766084215
0.2890535649
0.4870024823
0.3485479518
0.1561485681
0.6116478432
