surv_curvm
54.5568659753742
54.3924485164001
54.2387843575422
53.8835224560722
53.2127557822173
51.7229748394402
48.711828872614
43.3928900595929
35.9568376293319
27.278294613328
17.4760754520119
8.16867493288276
6.4792583051325
