surv_curvm
46.3792843802996
42.398187996893
38.4431630420145
30.9971189215739
19.9616939057763
10.5063787314684
6.39134564960649
5.0428776729332
4.57235304229459
4.37999230750262
4.29832066036
4.24984571634599
4.20897273944969
