surv_curvm
88.2636459425536
88.20872510502
88.1895180594457
88.1266321904128
87.9819894844874
87.6748011480481
86.8936279814246
84.856849666233
79.8958085842417
70.1766170019756
51.9409412553797
22.1246759597303
16.9843844699383
