surv curv AUC
103484.784887171
200491.923324887
207309.694710521
147385.56579925
19728.727808508
279472.322104965
152028.707814617
234800.389279765
55596.55758046
27338.5132949554
129227.002166632
192294.339221899
57664.1629934141
122739.751114191
33801.9645238363
66682.2115586045
186296.085357623
104697.447949495
14625.9398694639
24493.6682055964
107774.494141977
126875.463422291
101011.746285897
36493.1176634008
118176.079586881
157378.533060903
143975.745262669
62662.7619904522
178757.872379799
9401.52185289513
83778.6458631965
99990.2767876258
87522.7015722169
171519.424897975
47491.5007147561
60838.8114065963
231511.489881577
57345.1230375852
79287.7616949485
53003.3425912883
85138.850153586
200039.557763165
169917.623847649
68434.5213711661
175991.295790444
80604.5967183468
220287.234676144
96382.7468575669
242083.62109306
153077.343003845
256866.257193383
33765.4653304488
48987.4525529925
84753.2033939608
269454.653257566
132192.80198032
12882.0593406071
204322.356357415
143227.08845366
160585.72430762
149315.495145074
124541.035984199
126487.508263823
241733.494234322
212733.602997355
247262.132330685
93732.4524118623
233634.365803696
200932.180114661
166622.706410662
182098.033131417
22393.1567121557
8966.18932607767
246356.401827329
89040.9496059644
29038.676451576
39239.7527800084
49195.1776911143
79770.8184918023
165542.8494771
15697.3487355386
267917.267524074
33967.9734676621
5599.71591863209
55166.0924698324
93412.3436237518
181032.803113207
6940.08567755492
176517.302447856
78010.8945976819
30716.4923166233
33823.8946780286
134612.586311149
49352.164864866
83068.2588259834
92015.2048412863
2164.74612445682
191084.368044834
1604.65133255847
259618.742629751
189490.116573253
114111.935920326
24689.904065766
40442.8472003663
186616.554332415
50325.3780963629
20877.3569409527
133742.864705469
35203.5014081635
39733.0258958283
142120.152886247
37986.2390126787
36137.0667758495
232078.429514066
67226.7947071425
29160.5520214929
28957.3203647569
162678.992028935
242604.291940496
64404.1536108486
97239.1150064691
5788.98994912034
55268.0271673077
98969.1664294451
229337.230744713
200113.740541226
42371.0982192518
19070.3291253088
34180.1987948654
39956.6486714962
183753.194528101
67204.4481106992
143028.113524064
85418.0532872722
74100.5779644505
68410.1600340146
72004.384180166
208581.253757428
166957.902104966
55682.7058570652
106720.207847067
15263.9066714324
196353.540309284
265521.059133247
101535.257874322
161353.289777686
6718.49867992034
32352.4966050545
84113.973255493
76263.5403192475
49906.2519339202
187649.450473125
53145.0550415084
135532.533944522
66382.8205638904
10541.7365820408
223456.99708235
130617.933776843
96817.0317795459
64473.9962917754
88510.8959103369
22276.5231463631
154133.709863285
53815.3555425798
18265.3663558095
88410.0927452364
203835.864254014
25994.3866826032
189265.415321684
45100.8474292798
220571.627763671
1171.35393863964
113522.412575501
25294.3606043517
111320.077433498
121825.342182739
55477.096598398
108845.838932654
55505.1313621871
43245.3618914456
64125.7035019722
135957.119096022
174330.113478639
149647.161683955
29408.5523995417
88259.4311704127
13895.2533178083
10588.4729018314
7424.35130558117
13247.7504748964
44419.9359543855
33713.7791090316
256614.595898816
169501.231792119
91138.1908583608
