%  columns="iteration, evaluation, void, void, void, xmean" (startseed=218175, 2023/08/22 18:53:57.76)
0 1 0 0 0 5.000000e-01 7.500000e-01 7.500000e-01 7.500000e-01 7.500000e-01 5.000000e-01 7.500000e-01 2.500000e-01 2.500000e-01 7.500000e-01 5.000000e-01 5.000000e-01 7.500000e-01 5.000000e-01 5.000000e-01 7.500000e-01 7.500000e-01 5.000000e-01 2.500000e-01 2.500000e-01 7.500000e-01 2.500000e-01 5.000000e-01 2.500000e-01 7.500000e-01 7.500000e-01 5.000000e-01 5.000000e-01 2.500000e-01 7.500000e-01 2.500000e-01 2.500000e-01 5.000000e-01 2.500000e-01 
1 15 0 0 0 5.718753e-01 1.155140e+00 5.520466e-01 5.742844e-01 7.800459e-01 6.362903e-01 1.015013e+00 7.083969e-03 3.868918e-01 9.157509e-01 5.239186e-01 6.718804e-01 7.255526e-01 6.065207e-01 5.986787e-01 7.083488e-01 7.344881e-01 3.535824e-01 3.406795e-01 2.252466e-01 6.064306e-01 2.285392e-01 3.844575e-01 7.156302e-02 7.207697e-01 7.359602e-01 4.342541e-01 -8.460556e-03 1.657027e-01 7.622479e-01 3.378779e-01 1.714191e-01 6.065885e-01 1.782022e-01 
2 29 0 0 0 8.202139e-01 9.923188e-01 4.104446e-01 5.164158e-01 9.656392e-01 8.864238e-01 8.523676e-01 7.340016e-02 2.868278e-01 8.116541e-01 4.001421e-01 7.902391e-01 3.579525e-01 5.450112e-01 7.748169e-01 5.806759e-01 6.094951e-01 4.062234e-01 3.178389e-01 3.484048e-01 5.811622e-01 3.429097e-01 4.746459e-01 2.165857e-01 5.694974e-01 8.817595e-01 2.529674e-01 3.891232e-02 1.431144e-01 9.333537e-01 2.796832e-01 1.826786e-01 7.035750e-01 3.021927e-01 
3 43 0 0 0 8.515741e-01 7.226528e-01 7.012005e-01 6.127861e-01 8.848687e-01 8.072008e-01 8.425625e-01 1.778798e-01 2.469746e-01 8.217284e-01 3.519433e-01 6.578602e-01 4.045622e-01 5.921647e-01 7.428229e-01 4.733885e-01 6.742630e-01 2.515200e-01 1.388477e-01 4.735845e-01 6.235305e-01 4.430420e-01 2.910505e-01 2.210899e-01 6.050464e-01 8.193185e-01 1.987373e-01 2.350238e-01 2.023975e-01 9.278329e-01 1.531617e-01 2.457166e-01 6.390464e-01 2.220759e-01 
4 57 0 0 0 9.555911e-01 6.617575e-01 5.737268e-01 7.769546e-01 1.034687e+00 8.786010e-01 7.557778e-01 -6.734332e-03 3.411294e-01 7.367210e-01 1.712909e-01 6.318357e-01 4.740992e-01 8.602476e-01 7.817577e-01 7.094184e-01 6.109937e-01 3.780986e-01 1.258347e-01 3.255533e-01 8.733156e-01 2.388102e-01 4.299105e-01 1.509772e-01 4.716855e-01 8.253135e-01 3.663868e-01 1.623289e-01 3.273957e-01 7.372080e-01 5.415410e-02 2.235504e-01 6.817111e-01 4.135462e-01 
5 71 0 0 0 8.488661e-01 6.362969e-01 7.985655e-01 7.297826e-01 8.182608e-01 8.729079e-01 9.188189e-01 4.165239e-02 4.067324e-01 6.210177e-01 1.226634e-01 5.500431e-01 6.470364e-01 7.986757e-01 6.519288e-01 4.743360e-01 6.684965e-01 2.794755e-01 2.855960e-01 4.694095e-01 9.415914e-01 4.348538e-01 5.215024e-01 2.361394e-01 3.912246e-01 8.606668e-01 4.061143e-01 3.522064e-01 2.531639e-01 6.500120e-01 3.488531e-02 1.237388e-01 7.162913e-01 5.275390e-01 
6 85 0 0 0 8.669770e-01 5.568155e-01 6.152692e-01 4.558152e-01 7.917998e-01 8.574990e-01 8.746186e-01 8.196823e-02 3.052119e-01 6.719437e-01 8.799656e-02 5.637115e-01 5.648113e-01 7.402864e-01 5.223938e-01 4.441844e-01 5.090880e-01 3.455590e-01 2.668466e-01 5.420836e-01 9.361603e-01 4.083284e-01 4.627896e-01 2.555146e-01 4.168044e-01 7.564321e-01 5.296118e-01 2.674235e-01 1.503617e-01 5.683571e-01 9.738856e-02 3.421577e-02 7.334841e-01 4.082807e-01 
7 99 0 0 0 8.735305e-01 6.481603e-01 6.788445e-01 4.215091e-01 8.277848e-01 7.560585e-01 8.084337e-01 1.107736e-01 2.929436e-01 7.821647e-01 1.062148e-01 7.550642e-01 4.884618e-01 6.898667e-01 4.166330e-01 3.329830e-01 4.691364e-01 2.956617e-01 2.034005e-01 4.603189e-01 8.847813e-01 5.295504e-01 4.196669e-01 1.125304e-01 3.307982e-01 5.900146e-01 3.893671e-01 2.875560e-01 2.147435e-01 5.746539e-01 -7.978396e-02 2.455535e-01 5.990589e-01 5.078177e-01 
8 113 0 0 0 7.705486e-01 6.521369e-01 7.742104e-01 5.330833e-01 8.430896e-01 7.550472e-01 7.773786e-01 5.739732e-02 2.883087e-01 7.587188e-01 4.204460e-02 6.212852e-01 3.256747e-01 7.483537e-01 4.742474e-01 4.470502e-01 3.446134e-01 3.713640e-01 2.819564e-01 3.814807e-01 7.449409e-01 4.539714e-01 3.750870e-01 1.373112e-01 4.287903e-01 6.948378e-01 2.632775e-01 2.969133e-01 5.899190e-02 5.191886e-01 -1.414962e-02 3.062785e-01 6.526495e-01 3.828290e-01 
9 127 0 0 0 7.742914e-01 7.062735e-01 7.944970e-01 5.789166e-01 7.703784e-01 7.897858e-01 7.946461e-01 9.771233e-02 2.872381e-01 8.125341e-01 1.853719e-01 7.119424e-01 3.378724e-01 7.921062e-01 5.080466e-01 5.635623e-01 3.183201e-01 3.656700e-01 2.417166e-01 2.561674e-01 7.621613e-01 4.903598e-01 3.350017e-01 2.273625e-01 5.961178e-01 7.809099e-01 4.235097e-01 2.935375e-01 7.284500e-02 4.795803e-01 1.205811e-01 3.769596e-01 6.367429e-01 3.262510e-01 
