surv curv AUC
110215.611228843
205440.880581155
211365.602660849
154882.963834357
22728.3077366415
280868.505574612
162596.874932958
237617.823938566
61010.2486955571
33111.7662882926
144260.489940064
199152.586888769
62259.6977870935
127029.248407745
37759.4807790783
75877.5072227513
188833.183308333
113693.314561077
18378.478229687
29127.1456260998
122709.61410967
134822.050871302
109640.452376125
44805.9766570949
125953.854200043
165843.386080759
150565.959997264
66205.2924962028
183564.083695313
12041.465161665
91400.2533548207
111163.417164182
93430.7071143896
181053.383523692
56883.6521866963
73006.4034037916
234068.257384572
64888.6879688781
83550.9820933723
59201.125359759
95364.6996207614
204702.000840548
176487.737918239
74039.2746222719
181259.09501172
86724.4870723768
223283.461599736
102063.911785132
246469.925947579
156568.9570346
260381.653496841
39170.0249651873
53591.9684631097
90251.2810958995
270574.46380965
140203.761598348
19507.7684940922
208397.516782274
151281.204156362
165182.019096814
165929.446363689
136128.946611983
134918.257065917
245522.144178764
218555.577310416
251321.216511543
99598.075405152
236320.418082447
205678.189362058
173362.728116689
189270.278112125
27493.9821567512
11932.5219151597
248638.263280197
98788.0749355217
33395.2014304034
45892.7613204644
57178.1866375242
88418.7365986498
171874.431981827
19478.7913941062
270686.991501751
38507.242469982
8777.57479936451
62521.4137495365
102568.017354172
185358.955420841
10199.3570502013
182515.451039651
85028.9720412772
37962.5758168851
39509.8152926723
140566.471738555
53337.1980941436
89541.5690287453
97206.8198052179
3060.77604990096
195053.77042868
2568.74803154261
261327.885601041
193035.694720338
122355.93822804
27201.9335333915
43796.8803552597
192211.105466935
54088.2823735281
23466.5324573999
138966.129244932
40003.7944456964
44300.5596361888
150676.252521523
44141.9655834857
42755.2384206004
234976.195189242
72214.0819691928
37603.4994177533
33742.539715844
167010.45241271
245346.627343028
72728.4886499479
104498.783923725
8133.28081381375
63810.5607540571
107791.776819696
235380.263496072
209753.226039745
45446.1095705393
23434.4044814711
39876.3161821713
43040.4993339841
192285.640094034
72661.7045147557
151853.475412958
92815.4278475406
80517.1808094368
78255.1497585872
81310.8151709083
214103.993058355
170207.507387626
63029.7125777681
119301.519678729
20862.48117648
199262.857317682
266356.228291986
109593.827018856
167707.112661891
9278.95569795831
35595.780372104
90622.1832738168
80512.2990773446
59886.7420403553
191912.908290798
59794.0505125154
147031.832523058
70428.7370032651
14872.4077618216
227442.268301989
134787.438466681
103791.120987697
73183.9631980901
91460.7730517218
27015.8657931143
157359.003674979
59849.866059429
24454.4586292572
101013.499152473
207521.25319464
31969.8620259915
193845.048667055
49643.3588199731
228505.331835279
1734.00551596976
128179.459137811
29206.2586847294
123303.083992468
130740.312271974
64272.2450577786
116268.812092788
62821.3273581419
48574.968767731
75946.8488650087
138201.87556044
180987.510137827
160679.631142553
34050.7682778461
