%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=217617, 2023/08/18 9:59:59.17)
1 15  1.059644960502187814e+03 0 0 1.192707e+00 1.100845e+00 3.374989e-02 7.152087e-01 3.028314e-01 3.119110e-01 4.650236e-01 4.804017e-01 8.398093e-01 1.078798e+00 1.013018e+00 5.852782e-01 5.790254e-01 5.273068e-01 1.473528e+00 5.520088e-01 5.817359e-01 6.154276e-01 7.245611e-01 4.054456e-01 3.970430e-01 2.162887e-01 1.011606e+00 6.938148e-01 9.351892e-02 4.162779e-01 3.342680e-01 5.190371e-01 -1.347564e-02 9.254837e-01 -1.299740e-01 3.885230e-01 -2.895980e-01 4.885707e-01 
2 29  4.036811256963497954e+02 0 0 1.002519e+00 7.603298e-01 -7.230529e-02 3.532418e-01 8.976227e-01 7.048994e-01 3.701535e-01 2.152851e-01 1.024970e+00 5.426022e-01 6.577227e-01 6.250880e-01 9.540929e-01 4.976333e-01 6.444376e-01 3.077309e-01 1.113130e-01 6.369952e-01 5.848519e-01 2.519738e-01 4.722976e-01 4.771069e-01 5.708975e-01 2.505646e-01 5.411756e-02 2.134443e-01 2.084317e-01 4.328405e-01 -5.386166e-01 8.951533e-01 6.393337e-01 5.864952e-01 -2.323941e-01 5.816191e-01 
3 43  6.768203542443292235e+02 0 0 9.798750e-01 5.328103e-01 3.256359e-01 4.936972e-01 4.595644e-01 7.756693e-01 3.235632e-01 1.013377e+00 1.080834e+00 1.402039e+00 3.533642e-01 1.043301e+00 1.028989e+00 2.998507e-01 7.318508e-01 5.947649e-01 1.506776e-01 6.396811e-01 8.912180e-01 -3.004389e-02 1.144367e-01 2.335226e-01 1.205122e+00 6.160987e-01 2.180807e-01 1.054649e+00 2.907088e-01 4.707534e-01 1.032638e-01 5.446208e-01 -9.418958e-02 5.647234e-01 -3.260430e-01 2.456812e-01 
4 57  1.000000000000000000e+05 0 0 1.460416e+00 7.382946e-02 5.762082e-01 5.365738e-01 1.211300e-01 5.732543e-01 4.558669e-01 5.409777e-01 3.067955e-01 4.712809e-01 7.531606e-01 1.220122e+00 1.444586e-01 3.138515e-01 6.670423e-01 7.005362e-01 -2.932320e-01 -5.786123e-02 1.534114e+00 1.621893e-02 -1.659820e-01 8.375490e-02 9.243725e-01 1.101710e+00 -1.783155e-01 8.952676e-02 2.273710e-01 9.980567e-01 9.928786e-02 4.423780e-01 2.180209e-01 1.065055e+00 -6.086532e-01 4.073815e-01 
5 71  1.423205668064193333e+03 0 0 1.156402e+00 4.160398e-01 5.189009e-01 6.748537e-01 4.396741e-01 5.864075e-01 3.953500e-01 9.804551e-01 8.636036e-01 1.182853e+00 7.057573e-01 7.858113e-01 8.343015e-01 -4.370704e-02 8.083537e-01 7.173852e-01 1.109439e-01 5.367165e-01 6.842601e-01 5.161980e-01 2.219809e-01 -3.281613e-01 1.466871e+00 7.653253e-01 1.171116e-01 1.161136e+00 -5.247719e-03 4.432943e-01 6.707958e-01 6.074569e-01 8.461046e-01 8.198713e-01 -5.791701e-02 4.464818e-01 
6 85  1.171693946619942153e+03 0 0 9.216228e-01 4.440673e-01 2.429382e-01 2.827118e-01 2.175408e-02 6.013578e-01 5.356196e-01 8.398509e-01 1.055215e+00 8.808995e-01 1.136987e+00 7.263875e-01 1.048112e+00 -1.735049e-01 1.068376e+00 1.411767e+00 3.674831e-01 1.149821e+00 8.378077e-01 4.561974e-01 1.853293e-01 -2.387620e-01 2.384124e-01 1.627528e+00 2.796373e-01 4.212566e-01 4.975213e-01 3.093861e-01 3.070077e-01 1.018466e+00 2.451713e-01 5.716890e-01 -6.357908e-01 1.144915e+00 
7 99  8.264760686347311776e+02 0 0 1.362755e+00 4.878232e-01 6.457536e-01 1.570825e-01 -2.585011e-02 5.133219e-01 5.046025e-01 8.225579e-01 9.367294e-01 5.229061e-01 1.141055e+00 7.544721e-01 8.542233e-01 2.275009e-02 9.644851e-01 1.141535e+00 6.212388e-01 7.648704e-01 8.190109e-01 4.026044e-01 2.729864e-01 3.924703e-01 4.356276e-01 8.400500e-01 6.349918e-01 3.299837e-01 -5.428797e-01 2.867168e-01 -2.020459e-01 1.116326e+00 1.523840e-01 8.602294e-01 1.249088e-01 4.748393e-01 
8 113  1.000000000000000000e+05 0 0 7.843842e-01 8.338960e-01 -8.978364e-02 7.730094e-02 2.446735e-01 8.461235e-01 3.451330e-02 4.416624e-01 8.393730e-01 7.069685e-01 6.654083e-01 5.855989e-01 2.946669e-01 4.331836e-01 5.250757e-01 1.030013e+00 4.139626e-01 9.063346e-01 1.312544e+00 1.065902e+00 1.691662e-01 1.788242e-01 1.154723e+00 7.457500e-01 -6.579743e-02 6.490806e-01 2.005384e-01 2.058158e-01 2.530857e-01 1.077741e+00 7.967768e-02 8.415590e-01 -2.228254e-01 2.509352e-01 
9 127  3.653319454431257327e+02 0 0 1.147101e+00 8.473382e-01 7.741068e-02 1.483491e-02 2.417045e-01 2.267832e-01 4.504745e-01 5.449204e-01 4.497236e-01 8.754535e-01 8.236883e-01 5.096715e-01 9.722739e-01 -1.607418e-01 5.286831e-01 1.313323e+00 6.714707e-01 7.303578e-01 7.067097e-01 3.343858e-01 -2.088957e-02 2.847188e-03 9.433096e-01 -2.697483e-01 1.425535e-01 9.700548e-01 -3.815188e-01 5.395293e-01 3.156733e-01 6.051677e-01 2.639856e-01 7.146745e-01 1.491253e-01 2.976098e-01 
10 141  1.804301475893564429e+03 0 0 9.585677e-01 8.375510e-01 -3.363268e-02 1.639134e-01 5.455915e-01 6.209058e-01 -1.162455e-01 7.497855e-01 8.649898e-01 3.852064e-01 8.726473e-01 4.647733e-01 5.703743e-01 -1.754479e-01 1.015754e+00 9.817687e-01 3.996474e-01 6.085532e-01 9.678245e-01 9.031765e-01 2.031062e-01 1.825895e-01 7.645448e-01 2.906367e-01 1.255633e-02 9.467741e-01 1.722517e-01 3.526834e-01 2.017026e-01 1.207309e+00 6.807971e-01 7.426676e-01 6.013087e-01 3.111275e-01 
11 155  2.918605483420228211e+03 0 0 7.905199e-01 5.617847e-01 -4.020185e-02 2.058620e-01 4.476418e-01 4.923172e-01 1.129291e-01 1.074702e+00 9.521858e-01 7.536143e-01 2.645978e-01 8.849202e-01 4.959439e-01 -1.410967e-01 1.434674e+00 4.588703e-01 3.679016e-01 4.046441e-01 9.698287e-01 1.070118e+00 1.573243e-01 9.572076e-02 1.050581e+00 3.696164e-01 1.874532e-01 8.120366e-01 5.743892e-02 3.083520e-01 3.627737e-01 9.191014e-01 4.980074e-01 1.179752e+00 2.365766e-01 -3.528442e-01 
12 169  2.414081374469654406e+02 0 0 7.685515e-01 5.049785e-01 -9.132905e-02 6.148611e-02 7.256789e-01 4.898369e-01 4.447660e-01 2.031207e-01 4.557601e-01 1.309696e+00 7.778907e-01 4.028254e-01 7.187589e-01 3.780297e-01 9.913228e-01 5.564948e-01 3.976672e-01 9.644437e-01 9.766028e-01 5.364329e-01 2.542643e-01 1.141419e-01 7.560592e-01 5.536936e-02 2.585298e-01 4.253117e-01 6.071339e-01 -1.371478e-01 2.082058e-01 6.688108e-01 2.353371e-01 7.226805e-01 2.181969e-01 3.278760e-01 
13 183  1.052584507394912407e+03 0 0 8.002929e-01 6.766368e-01 -4.150393e-02 3.308456e-01 2.857998e-01 6.654236e-01 2.266710e-01 8.859898e-01 2.398018e-01 9.841122e-01 3.045727e-01 5.784603e-01 6.613590e-01 2.521236e-01 1.022122e+00 1.158715e+00 1.983690e-01 1.049345e+00 9.366055e-01 8.585013e-01 7.062634e-02 4.747374e-01 8.954838e-01 4.024906e-01 -1.445952e-01 9.128021e-01 2.722527e-01 2.348255e-01 5.566512e-01 8.914883e-01 5.308695e-03 9.913069e-01 2.226388e-01 5.971630e-01 
14 197  2.008780319889240673e+03 0 0 1.060361e+00 6.808426e-01 -3.944352e-02 1.140347e-01 1.568938e-01 6.684833e-01 3.981199e-01 7.686423e-01 2.442908e-01 1.142313e+00 2.498288e-01 1.014460e+00 8.331607e-01 -2.669339e-01 8.927307e-01 1.008731e+00 1.808349e-01 8.001371e-01 9.719423e-01 8.537658e-01 -1.985988e-01 6.233325e-02 1.042112e+00 7.394200e-01 9.939303e-03 8.321776e-01 2.901435e-01 1.679289e-01 3.364316e-01 7.384122e-01 -2.052691e-01 7.618922e-01 1.283184e-01 6.073922e-01 
15 211  8.365259973597936778e+02 0 0 7.550118e-01 6.121201e-01 -1.100837e-01 7.714561e-03 -5.348203e-02 4.285527e-01 4.926019e-01 6.877957e-01 3.638514e-01 1.042034e+00 6.449076e-01 5.888175e-01 7.544486e-01 -1.239008e-01 1.465929e+00 9.198487e-01 3.538955e-01 6.649711e-01 9.505878e-01 1.120782e+00 2.225141e-01 -2.108384e-01 1.115337e+00 4.355486e-01 2.399879e-01 8.727163e-01 4.441733e-01 -1.080782e-01 5.115295e-01 8.751120e-01 2.104603e-01 8.485920e-01 4.993533e-01 -1.484435e-01 
16 225  1.000000000000000000e+05 0 0 7.223630e-01 2.954208e-01 5.562360e-01 1.198208e-01 9.397410e-02 8.933831e-01 8.063824e-01 3.696433e-01 5.438089e-01 1.132204e+00 3.576733e-01 7.386832e-01 6.465402e-01 1.660056e-01 1.183772e+00 9.696036e-01 2.662740e-01 8.034122e-01 3.748041e-01 7.080433e-01 -1.189938e-01 -4.705830e-02 1.044443e+00 4.208031e-01 1.695377e-01 6.109974e-01 7.398616e-02 2.355516e-02 5.246456e-01 6.555229e-01 1.931656e-01 1.074516e+00 4.718348e-02 4.555590e-01 
17 239  9.573073284330628212e+02 0 0 6.107877e-01 3.365446e-01 1.996842e-01 3.124555e-01 2.857271e-01 5.061872e-01 1.727241e-01 5.318784e-01 3.900892e-01 8.795858e-01 6.846095e-01 5.634098e-01 5.666358e-01 -3.502167e-01 1.098381e+00 1.060267e+00 3.143644e-01 1.051107e+00 9.410927e-01 9.607410e-01 2.408999e-02 2.073313e-01 1.083465e+00 3.578546e-01 5.129309e-02 9.293332e-01 1.017469e-01 1.664636e-01 3.042897e-01 7.811439e-01 -3.265675e-01 8.578920e-01 2.156915e-01 2.099634e-01 
18 253  1.000000000000000000e+05 0 0 3.296534e-01 5.294305e-01 2.124424e-02 5.674036e-01 8.931219e-02 1.774093e-01 5.503197e-01 1.972583e-01 2.543468e-01 6.865533e-01 9.695145e-01 7.314346e-01 7.136004e-01 1.891121e-01 1.064787e+00 6.319599e-01 3.916301e-01 4.832897e-01 6.751879e-01 6.293505e-01 -1.910828e-01 3.984694e-01 1.171716e+00 4.351982e-02 -6.825861e-02 8.387354e-01 5.209615e-01 -1.856142e-01 4.604819e-01 9.133744e-01 5.232468e-02 5.232251e-01 3.344126e-01 1.954788e-01 
19 267  1.000000000000000000e+05 0 0 6.122632e-01 2.567409e-02 4.726155e-01 3.081269e-01 2.781208e-02 3.941960e-01 5.909505e-01 3.568552e-01 2.671879e-01 1.081858e+00 2.696192e-01 7.184433e-01 4.191528e-01 -1.248754e-01 9.411515e-01 8.519084e-01 1.248921e-01 7.978077e-01 6.713806e-01 8.232252e-01 5.253121e-02 2.962604e-01 9.222739e-01 -8.509002e-02 2.938364e-01 8.857681e-01 5.164359e-01 2.279639e-01 3.353002e-01 6.369115e-01 1.530187e-01 1.067232e+00 3.215548e-01 1.514498e-01 
20 281  1.000000000000000000e+05 0 0 7.672122e-01 7.556287e-01 2.869272e-01 6.311218e-02 2.069624e-01 3.491266e-01 3.858752e-01 2.366924e-01 5.835933e-01 8.646584e-01 5.523246e-01 6.245643e-01 5.360372e-01 -1.454559e-01 7.256911e-01 7.939313e-01 4.830949e-01 4.053404e-01 5.965647e-01 9.028775e-01 9.759498e-02 4.739413e-01 9.177115e-01 4.508088e-01 3.760566e-01 6.899956e-01 6.424762e-01 -2.953389e-02 6.729419e-01 7.745800e-01 3.997790e-01 7.456063e-01 4.024311e-02 3.064352e-01 
21 295  2.894224017820917538e+02 0 0 4.693778e-01 6.709050e-01 6.353620e-01 1.930739e-01 4.818509e-01 6.193597e-02 4.480080e-01 8.747949e-02 1.778290e-01 1.352842e+00 5.446938e-01 4.295398e-01 4.890898e-01 2.142577e-02 9.281128e-01 7.318040e-01 3.890571e-01 7.077774e-01 6.333321e-01 8.801294e-01 2.014928e-01 5.867502e-01 7.559080e-01 3.523146e-01 3.405605e-01 8.937562e-01 4.535475e-01 -1.137651e-01 3.785430e-01 6.618863e-01 5.537237e-01 8.631717e-01 3.036273e-01 4.902620e-01 
22 309  9.071827627028678762e+02 0 0 6.374781e-01 3.199097e-01 1.202946e-01 5.401781e-01 2.784321e-01 3.818004e-01 5.285542e-01 3.901153e-01 2.230658e-01 9.318569e-01 7.020161e-01 6.630407e-01 5.864685e-01 -6.215948e-02 7.242257e-01 6.905492e-01 3.882403e-01 5.902822e-01 6.346263e-01 7.790731e-01 3.197903e-01 3.242530e-01 8.724280e-01 1.402487e-01 -3.120273e-02 4.697538e-01 6.242765e-01 -2.041983e-02 2.339239e-01 6.137250e-01 3.330270e-01 5.990099e-01 4.360927e-01 2.989949e-01 
23 323  1.000000000000000000e+05 0 0 2.672602e-01 3.530700e-01 3.386998e-01 1.988934e-01 -7.086974e-02 9.118854e-01 7.540321e-01 2.584814e-01 4.720475e-02 1.036969e+00 6.292373e-01 6.198982e-01 4.317191e-01 2.595048e-01 6.562163e-01 5.795089e-01 3.974528e-01 3.797939e-01 7.171325e-01 5.193158e-01 5.782454e-01 3.370157e-01 5.742630e-01 3.247950e-01 5.581128e-01 7.168157e-01 5.833177e-01 1.863239e-01 6.159276e-01 6.394910e-01 3.692043e-01 6.534566e-01 1.931597e-01 3.195625e-01 
