surv_curvm
87.3439270591677
85.7304766110328
83.1608827696211
75.5292912019931
57.2250569502214
32.3499585251476
19.0692135489748
14.6715356486178
13.1387333308735
12.4638849812002
12.1515664583807
12.0110218215288
11.8529529269172
