%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213338, 2023/08/27 1:46:28.38)
1 15  1.000000000000000000e+11 0 0 1.089496e-01 3.219771e-01 -1.822462e-01 2.858781e-01 9.574544e-01 4.167176e-01 1.005889e+00 6.918537e-01 3.984189e-01 2.695273e-01 4.080307e-01 5.867085e-01 9.561940e-01 6.065810e-01 2.713438e-01 4.650076e-01 7.587127e-01 6.624493e-01 5.345406e-01 6.137664e-01 4.875834e-01 2.642629e-03 -4.312475e-01 1.478787e+00 5.807671e-01 7.759795e-01 7.369676e-01 3.605342e-01 4.883252e-01 4.040950e-01 5.304026e-01 1.042685e+00 4.325430e-02 1.211487e+00 
2 29  1.000000000000000000e+05 0 0 8.680137e-02 2.301574e-01 2.763336e-01 -2.239931e-01 2.056656e-01 -2.667238e-01 6.346550e-01 1.186585e-01 -3.566529e-01 2.548082e-01 1.190902e+00 1.039818e+00 1.087453e+00 1.380533e+00 9.898010e-01 3.910026e-01 7.942995e-01 -2.484296e-01 2.850808e-01 9.067517e-01 3.214633e-01 3.302355e-01 4.462884e-01 1.260990e-01 2.776296e-01 2.917249e-01 8.331291e-01 -5.708108e-02 -1.822852e-01 5.077357e-01 2.357706e-01 7.524255e-01 1.993605e-01 6.089728e-01 
3 43  1.000000000000000000e+05 0 0 -6.028731e-02 6.860097e-01 4.292783e-01 4.156070e-01 3.040500e-01 1.933505e-01 2.539440e-01 -2.781017e-02 8.460799e-01 2.113613e-01 1.019341e+00 1.085824e+00 7.590782e-01 6.919666e-01 6.945841e-01 7.168903e-01 1.086157e+00 2.361149e-01 4.009998e-01 8.119954e-01 1.677070e-01 8.340010e-01 -1.290229e-01 7.877566e-01 -1.535773e-02 1.435663e-01 7.001087e-01 1.166576e+00 8.131105e-01 5.511808e-01 7.038596e-01 8.657967e-01 3.097580e-02 1.138513e+00 
4 57  1.000000000000000000e+05 0 0 2.322279e-01 6.516098e-02 9.181508e-01 4.078987e-01 3.738552e-01 5.738690e-01 3.867304e-01 -2.484470e-01 7.307689e-01 5.511052e-01 3.476400e-01 7.590249e-01 7.285840e-01 9.928035e-01 1.037937e+00 1.521797e-01 1.052791e+00 -4.024100e-01 6.733692e-01 6.031481e-01 1.263086e-01 5.725238e-01 -1.178119e-02 3.358376e-01 1.312040e+00 9.715774e-01 1.376803e+00 2.457664e-01 4.481800e-01 1.003301e+00 7.766956e-01 3.527067e-01 7.601748e-02 7.625559e-01 
5 71  1.000000000000000000e+05 0 0 -9.548127e-02 3.668166e-01 2.245176e-02 1.049342e+00 4.718191e-01 9.998939e-01 7.142904e-01 9.343025e-02 7.076892e-01 -8.892068e-02 6.000230e-01 8.611703e-01 1.133907e+00 9.198529e-01 1.817615e+00 8.214345e-02 7.917573e-01 -5.184825e-02 6.687775e-01 8.070986e-01 4.498072e-01 3.512405e-01 5.277442e-01 -1.426575e-01 1.046916e+00 5.313831e-01 1.369772e+00 1.882832e-01 5.648212e-01 7.342956e-01 9.019261e-01 1.193892e+00 -1.266593e-01 1.032050e+00 
6 85  1.000000000000000000e+05 0 0 2.474658e-01 1.504405e+00 4.462734e-01 8.870260e-01 4.376812e-01 5.085761e-01 6.817747e-01 -5.752028e-01 7.758837e-01 8.070672e-01 4.663726e-02 4.904329e-01 8.798489e-01 1.303979e+00 1.019538e+00 9.552550e-01 1.016564e+00 1.441952e-01 6.116679e-01 4.843998e-01 3.528679e-01 7.837513e-01 1.177259e-01 3.998267e-01 1.127963e+00 6.256341e-04 2.148027e+00 2.617849e-01 2.969444e-01 3.494808e-02 5.481991e-01 9.627956e-01 -7.939038e-01 8.167319e-01 
7 99  1.000000000000000000e+05 0 0 -8.112540e-01 4.357145e-01 6.203743e-01 7.573547e-01 3.530270e-01 1.388070e+00 3.494960e-01 3.142958e-02 5.808466e-01 9.900595e-01 2.010716e-01 1.253485e+00 1.188718e+00 7.056667e-01 6.950843e-01 5.781016e-01 2.338037e-01 7.338061e-01 1.339023e-01 -1.595265e-01 -2.127418e-01 3.050121e-01 1.986498e-01 1.277933e+00 8.605633e-01 8.984690e-01 1.108049e+00 3.975860e-01 7.665459e-01 5.377338e-01 8.212454e-01 8.565811e-01 -5.478477e-01 1.030160e+00 
8 113  1.000000000000000000e+05 0 0 4.138358e-01 1.249870e+00 4.581498e-01 4.214141e-01 -5.426692e-02 4.231709e-01 4.554485e-01 4.139950e-01 5.342157e-01 5.738666e-01 4.593046e-01 1.063533e+00 7.580207e-01 1.322098e+00 5.729917e-01 7.718206e-01 6.442158e-01 2.841555e-01 9.845032e-01 5.335031e-01 5.268980e-01 4.403563e-01 3.133623e-01 5.207389e-01 2.090774e-01 1.093082e+00 8.809570e-01 1.143941e+00 3.589809e-01 -4.435813e-02 6.362700e-01 1.479138e+00 -1.255779e-02 4.799590e-01 
9 127  1.000000000000000000e+05 0 0 -1.207362e-01 1.172002e+00 9.235047e-01 1.411212e-01 4.620394e-01 9.575663e-01 3.842971e-01 -2.763604e-01 7.393700e-01 7.107988e-01 2.064581e-01 1.562308e+00 1.026579e+00 1.607555e+00 6.644597e-01 7.954212e-01 9.035108e-01 3.182221e-01 3.753485e-01 1.648322e-01 3.365002e-01 3.618161e-01 1.064162e-01 8.419781e-01 6.653644e-01 1.013728e+00 1.073540e+00 9.777852e-01 5.528176e-01 3.459748e-01 7.647074e-01 6.098973e-01 2.836139e-01 3.666217e-01 
10 141  1.000000000000000000e+05 0 0 5.630595e-03 1.006631e+00 8.448591e-01 6.661468e-01 1.976593e-01 9.601381e-01 7.951927e-01 1.699486e-01 4.094808e-01 -1.871495e-01 3.103310e-02 1.384512e+00 5.421784e-01 1.159659e+00 1.179497e+00 5.527241e-01 7.469015e-01 9.171835e-02 7.734006e-01 2.319152e-01 7.591075e-02 1.582813e-01 4.253510e-01 8.790756e-01 7.581886e-01 2.751938e-02 1.042196e+00 7.122427e-01 4.238913e-01 2.685621e-01 9.436472e-01 5.156067e-01 5.897840e-01 6.042798e-01 
11 155  1.000000000000000000e+05 0 0 1.856201e-02 8.379140e-01 7.848060e-01 3.720539e-01 2.605669e-01 4.731441e-01 5.412635e-01 1.614306e-01 4.585945e-01 1.107859e+00 6.357434e-02 1.258480e+00 7.105880e-02 1.470867e+00 1.109417e+00 6.082112e-01 8.495645e-01 3.579514e-01 -1.505732e-01 4.442585e-01 3.169489e-01 5.292796e-01 3.780747e-01 5.420623e-01 9.043169e-01 5.736871e-01 9.623235e-01 -8.113694e-02 1.899068e-01 -2.725371e-01 1.154571e+00 3.765376e-01 4.713820e-01 4.035990e-01 
12 169  1.000000000000000000e+05 0 0 3.158696e-01 9.618486e-01 7.675580e-01 4.041632e-01 1.559437e-01 4.687799e-01 1.069365e+00 -5.026437e-01 9.178601e-01 8.618101e-01 -8.296696e-03 1.061561e+00 6.835053e-01 1.371298e+00 5.293601e-01 6.417609e-01 3.109947e-01 6.115822e-01 5.235756e-01 9.493974e-01 7.691072e-01 -5.021743e-01 6.147320e-01 4.427275e-02 1.185194e+00 2.723547e-01 7.740137e-01 2.530803e-01 4.651794e-01 2.878490e-01 8.560433e-01 7.152209e-01 7.757711e-01 8.814506e-01 
13 183  1.000000000000000000e+05 0 0 3.029427e-01 6.445970e-01 4.318631e-01 3.255473e-01 5.190849e-01 5.059550e-01 6.270257e-01 -2.791567e-01 6.897790e-01 7.114043e-01 3.756365e-01 1.018495e+00 1.567837e-01 1.175754e+00 5.941437e-01 4.963274e-01 7.273218e-02 1.378664e+00 8.086052e-01 5.219054e-01 5.539344e-01 3.291364e-01 6.861577e-02 4.908217e-01 8.576390e-01 1.075557e-01 2.760795e-01 -9.370491e-02 7.130520e-01 1.756975e-01 1.092530e+00 7.295576e-01 1.546376e-01 1.341896e-01 
14 197  1.000000000000000000e+05 0 0 -8.028931e-02 9.845787e-01 4.417180e-01 1.870494e-02 1.101541e-01 1.629026e-01 8.454264e-01 2.962284e-02 5.936655e-01 1.171495e+00 -7.178956e-02 1.076479e+00 9.315500e-02 1.017025e+00 9.295618e-01 3.558548e-01 7.011655e-01 5.936870e-01 3.037052e-01 2.688232e-01 6.117316e-01 7.121736e-02 1.660045e-01 5.141317e-01 8.269019e-01 4.639868e-01 6.867349e-01 1.742427e-01 4.947420e-01 -1.254499e-01 4.982943e-01 4.445737e-01 8.794371e-01 -7.799706e-02 
