%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=217722, 2023/08/23 7:58:58.22)
1 15 3.974898e-01 1.032932e+00  1.000000000000000000e+05  1.000000000000000000e+05  5.000005000000000000e+10  1.000000000000000000e+18
2 29 3.787810e-01 1.040184e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11
3 43 3.669290e-01 1.046348e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
4 57 3.551027e-01 1.052557e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
5 71 3.475880e-01 1.064438e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11
6 85 3.347009e-01 1.074008e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
7 99 3.197725e-01 1.080201e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
8 113 3.075284e-01 1.084473e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
9 127 2.949110e-01 1.087799e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
10 141 2.845566e-01 1.090506e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
11 155 2.799225e-01 1.096036e+00  2.642331804222865230e+03  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+13
12 169 2.750358e-01 1.099407e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
13 183 2.670577e-01 1.103242e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
14 197 2.579207e-01 1.104709e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
15 211 2.496588e-01 1.106465e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
16 225 2.408328e-01 1.105828e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
17 239 2.308978e-01 1.109248e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
18 253 2.210732e-01 1.110131e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
19 267 2.124735e-01 1.110524e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
20 281 2.062324e-01 1.111433e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
21 295 2.013050e-01 1.115424e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
22 309 1.929394e-01 1.120119e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
23 323 1.908360e-01 1.134405e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
24 337 1.861172e-01 1.141349e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
25 351 1.786267e-01 1.145495e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
26 365 1.712457e-01 1.148769e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
27 379 1.669359e-01 1.155271e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
28 393 2.227222e-01 1.160144e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
29 407 2.138829e-01 1.164297e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
30 421 2.024907e-01 1.166007e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
31 435 1.902160e-01 1.166993e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
32 449 1.816141e-01 1.168835e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
33 463 1.738668e-01 1.174581e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
34 477 1.646798e-01 1.175807e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
35 491 2.237622e-01 1.177150e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
36 505 2.197970e-01 1.178075e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
37 519 2.114657e-01 1.182356e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
38 533 2.046067e-01 1.186280e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
39 547 2.014027e-01 1.194863e+00  2.642331804222865230e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
