%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208935, 2023/02/20 14:22:8.37)
1 15  1.000000000000000000e+05 0 0 5.562475e-01 7.124396e-01 5.858018e-01 2.659529e-01 1.953936e-01 5.981409e-01 2.418009e-01 5.108992e-01 5.941979e-01 7.264575e-02 2.829034e-01 9.931161e-01 7.813958e-01 6.208182e-01 8.782444e-01 3.184639e-01 1.206221e-01 3.368288e-01 3.458981e-01 5.773810e-01 7.491319e-01 -8.227490e-02 3.992714e-01 9.973369e-01 2.135604e-01 3.104932e-01 5.748442e-01 3.419600e-01 9.681999e-01 4.636081e-01 -5.412822e-01 
1 15  1.000000000000000000e+05 0 0 7.067515e-01 6.941831e-01 8.954787e-01 7.226867e-01 4.915256e-01 7.295198e-01 1.646780e-01 7.835150e-01 7.464468e-01 8.287512e-01 2.698183e-01 6.033878e-01 2.610255e-01 1.755974e-01 3.478383e-01 -2.703967e-01 3.210976e-02 3.115772e-01 6.720596e-01 6.266961e-01 4.100671e-01 -3.396612e-01 3.493152e-01 8.802075e-01 3.965731e-01 6.376028e-01 8.020849e-01 5.147110e-01 5.792680e-01 4.970641e-01 8.306576e-02 
1 15  1.000000000000000000e+05 0 0 4.854016e-02 7.264264e-01 1.159468e+00 5.807989e-01 5.088527e-01 2.714450e-01 1.997389e-01 2.273584e-01 1.826148e-01 3.157694e-01 4.292965e-01 8.018718e-01 6.363500e-01 9.799087e-01 -1.211428e-01 2.911323e-01 4.421426e-01 6.259583e-01 9.528725e-01 7.100535e-01 8.031118e-01 8.677182e-01 4.454499e-01 5.728791e-01 7.639447e-01 9.986909e-01 2.859115e-01 8.325353e-01 4.927445e-01 5.190615e-01 1.619730e-01 
1 15  1.000000000000000000e+05 0 0 3.991679e-01 1.088756e+00 5.502800e-01 -8.444406e-02 2.918263e-01 3.526689e-01 3.475535e-01 4.290088e-01 4.961004e-01 7.090817e-01 7.741910e-01 8.678052e-01 5.688567e-01 4.608679e-01 5.453458e-01 6.165654e-01 3.215061e-01 9.111984e-01 4.276473e-01 1.759214e-01 3.000606e-01 6.761793e-01 7.692428e-01 6.658443e-01 8.062336e-01 6.279968e-01 1.485408e-01 2.971581e-01 5.243831e-01 2.997042e-01 8.385921e-01 
1 15  1.000000000000000000e+05 0 0 8.559946e-02 1.193680e+00 4.465693e-01 1.198499e+00 5.132928e-01 4.373316e-01 1.808886e-01 1.844141e-01 7.679103e-01 -2.870577e-02 1.098293e+00 3.456600e-01 5.633712e-02 4.684911e-01 1.053199e+00 1.037362e+00 4.758108e-01 7.015654e-01 1.021593e+00 7.659298e-01 6.102029e-01 4.922556e-01 4.063152e-01 8.552908e-01 3.907594e-01 2.144919e-01 6.232346e-01 9.770662e-01 8.034304e-01 7.517753e-01 7.111339e-01 
1 15  1.000000000000000000e+05 0 0 4.156109e-01 1.248442e+00 5.594606e-01 3.877470e-01 3.804616e-01 3.264763e-02 3.671924e-02 5.942441e-01 5.335710e-01 1.760425e-01 4.624956e-01 7.420476e-01 2.930745e-01 8.018026e-01 5.270157e-01 6.321223e-01 6.949319e-01 3.357550e-01 4.459431e-01 6.044741e-01 -1.737314e-01 8.496177e-01 8.769950e-01 6.162393e-01 3.748700e-01 4.748425e-01 7.668616e-01 2.173305e-01 8.572484e-01 5.043451e-01 3.104419e-01 
2 29  1.000000000000000000e+05 0 0 -4.284605e-02 1.135471e+00 4.914624e-01 1.074500e+00 -5.435263e-01 8.307828e-01 6.232888e-02 5.661023e-01 3.218045e-01 -1.598220e-01 1.857485e-01 1.646268e+00 8.765878e-01 7.153400e-01 1.712465e-01 1.460457e-01 2.232932e-01 7.263957e-01 4.540388e-01 8.497571e-01 4.960112e-01 4.158730e-01 7.721614e-01 -5.706513e-02 6.773256e-01 -3.181869e-02 7.181776e-01 1.116205e-01 8.156416e-01 6.164790e-02 1.120792e-01 
2 29  1.000000000000000000e+05 0 0 7.358769e-01 1.306162e+00 6.214547e-01 1.025781e+00 1.244044e-01 5.640977e-01 7.228016e-02 1.120301e-01 5.688399e-01 -9.966903e-02 3.277893e-01 8.519649e-02 5.988973e-01 7.956754e-01 6.787566e-01 6.382432e-01 1.624264e-01 3.856455e-01 4.400517e-01 5.488924e-01 8.966250e-01 2.957489e-01 3.818685e-01 3.700454e-01 3.316142e-01 3.995406e-01 3.386728e-01 6.344750e-01 8.787258e-01 -1.412191e-01 2.516448e-01 
2 29  1.000000000000000000e+05 0 0 5.675584e-01 1.290795e+00 4.254873e-01 7.959748e-01 4.057109e-01 4.286256e-01 -2.055556e-01 8.102161e-01 1.350162e+00 9.045138e-01 2.889077e-01 1.474982e-01 3.473556e-01 2.456909e-01 3.614290e-01 1.017753e+00 1.497498e+00 6.162109e-01 8.073313e-01 8.103716e-01 1.304536e+00 9.290507e-02 1.441742e+00 8.899159e-01 4.543335e-01 6.312592e-01 1.195923e+00 1.043888e+00 3.954161e-01 4.139534e-01 -5.305461e-01 
2 29  1.000000000000000000e+05 0 0 2.344669e-02 1.074801e+00 4.076808e-01 3.286559e-01 -2.282910e-01 1.372822e+00 -5.279020e-01 4.926486e-01 5.234651e-01 4.310282e-01 8.364051e-01 3.597963e-01 6.376884e-01 -1.035575e+00 8.399684e-01 7.910622e-01 8.272416e-01 1.136371e+00 4.330595e-01 1.410608e+00 6.125328e-01 5.076775e-01 3.570455e-01 3.476110e-01 9.469196e-01 2.826207e-01 1.134551e+00 4.314549e-01 4.290219e-01 1.424715e-01 8.629918e-01 
