0.1,		80.0461465,	82.8256578,	63.7551798
5,		70.8890292,	63.1391273,	78.0881162
25,		54.0777788,	46.140054,	67.9314122
50,		33.4304386,	20.7220275,	44.1219338
100,	19.4962554,	13.4534026,	17.568945
200,	10.1045386,	11.1507313,	14.0080972
400,	9.69463386,	11.2172126,	8.78971184
800,	10.3829645,	6.02764011,	3.91998095
1000,	5.34551876,	3.74108546,	2.78066206
