%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principle axes lengths (sorted square roots of eigenvalues of C)" (startseed=208110, 2023/08/17 11:6:16.11)
1 15 3.956011e-01 1.036032e+00 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.972581e-01 9.978094e-01 9.996451e-01 1.000718e+00 1.004438e+00 1.008916e+00 1.012514e+00 1.036032e+00 
2 29 3.761033e-01 1.036419e+00 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.945238e-01 9.947577e-01 9.951463e-01 9.957417e-01 9.968093e-01 9.970432e-01 9.984788e-01 9.991190e-01 9.996072e-01 1.002203e+00 1.005468e+00 1.010773e+00 1.012562e+00 1.016320e+00 1.036419e+00 
3 43 3.568989e-01 1.036716e+00 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.917970e-01 9.919386e-01 9.919945e-01 9.923230e-01 9.925990e-01 9.930478e-01 9.935462e-01 9.936398e-01 9.942739e-01 9.949935e-01 9.954896e-01 9.965395e-01 9.976800e-01 9.991537e-01 9.996878e-01 1.002298e+00 1.005443e+00 1.006531e+00 1.012185e+00 1.016045e+00 1.022294e+00 1.036716e+00 
4 57 3.394001e-01 1.038303e+00 9.890776e-01 9.890776e-01 9.890776e-01 9.890776e-01 9.890776e-01 9.890776e-01 9.890776e-01 9.891339e-01 9.891784e-01 9.892187e-01 9.893761e-01 9.895442e-01 9.896857e-01 9.899783e-01 9.902640e-01 9.904821e-01 9.905791e-01 9.906912e-01 9.919704e-01 9.922112e-01 9.926058e-01 9.933313e-01 9.938727e-01 9.953873e-01 9.967135e-01 9.985242e-01 9.990887e-01 1.001587e+00 1.003463e+00 1.006075e+00 1.008144e+00 1.009926e+00 1.018336e+00 1.024091e+00 1.038303e+00 
5 71 3.295739e-01 1.038612e+00 9.863672e-01 9.863672e-01 9.863886e-01 9.864018e-01 9.864675e-01 9.865592e-01 9.866500e-01 9.867119e-01 9.868439e-01 9.870086e-01 9.872727e-01 9.874876e-01 9.876888e-01 9.878341e-01 9.881813e-01 9.887518e-01 9.891551e-01 9.897532e-01 9.900556e-01 9.911445e-01 9.918084e-01 9.920020e-01 9.931349e-01 9.937664e-01 9.951771e-01 9.991049e-01 9.997568e-01 1.002024e+00 1.003184e+00 1.006092e+00 1.006909e+00 1.012622e+00 1.020516e+00 1.028728e+00 1.038612e+00 
6 85 3.216192e-01 1.041212e+00 9.836889e-01 9.836889e-01 9.838441e-01 9.840117e-01 9.841015e-01 9.842190e-01 9.843046e-01 9.845098e-01 9.848026e-01 9.852822e-01 9.853892e-01 9.856409e-01 9.862131e-01 9.866683e-01 9.868628e-01 9.872454e-01 9.876610e-01 9.886644e-01 9.891787e-01 9.898213e-01 9.912373e-01 9.917246e-01 9.934983e-01 9.946430e-01 9.950107e-01 9.977958e-01 9.994914e-01 1.001433e+00 1.004575e+00 1.006290e+00 1.008773e+00 1.012495e+00 1.021859e+00 1.032636e+00 1.041212e+00 
7 99 3.062414e-01 1.042547e+00 9.813279e-01 9.813279e-01 9.814012e-01 9.815434e-01 9.818073e-01 9.819720e-01 9.824552e-01 9.826567e-01 9.830325e-01 9.832673e-01 9.835321e-01 9.837572e-01 9.840873e-01 9.843884e-01 9.857893e-01 9.862076e-01 9.870740e-01 9.877048e-01 9.886495e-01 9.896543e-01 9.898821e-01 9.917532e-01 9.925514e-01 9.951999e-01 9.959679e-01 9.985358e-01 9.992641e-01 1.000319e+00 1.005334e+00 1.006004e+00 1.008569e+00 1.011891e+00 1.020456e+00 1.033425e+00 1.042547e+00 
8 113 2.869936e-01 1.043164e+00 9.787072e-01 9.787072e-01 9.790918e-01 9.792933e-01 9.795477e-01 9.799909e-01 9.804560e-01 9.807148e-01 9.809520e-01 9.813853e-01 9.817665e-01 9.822038e-01 9.829198e-01 9.832331e-01 9.843992e-01 9.849781e-01 9.859481e-01 9.866754e-01 9.874455e-01 9.881455e-01 9.895779e-01 9.918404e-01 9.922488e-01 9.936341e-01 9.966186e-01 9.970518e-01 9.995113e-01 1.001681e+00 1.003922e+00 1.004690e+00 1.009423e+00 1.014879e+00 1.018294e+00 1.034663e+00 1.043164e+00 
9 127 2.756499e-01 1.046526e+00 9.765919e-01 9.765919e-01 9.766710e-01 9.770559e-01 9.774387e-01 9.781883e-01 9.783810e-01 9.784952e-01 9.789774e-01 9.791225e-01 9.796470e-01 9.805788e-01 9.817516e-01 9.823312e-01 9.826694e-01 9.834244e-01 9.839916e-01 9.855775e-01 9.859900e-01 9.881639e-01 9.893985e-01 9.911619e-01 9.916255e-01 9.946485e-01 9.963159e-01 9.971322e-01 9.975356e-01 1.002075e+00 1.004917e+00 1.006865e+00 1.008901e+00 1.016721e+00 1.020544e+00 1.037740e+00 1.046526e+00 
10 141 2.663226e-01 1.048435e+00 9.741086e-01 9.741086e-01 9.744858e-01 9.747066e-01 9.754682e-01 9.758537e-01 9.760553e-01 9.766787e-01 9.775300e-01 9.777313e-01 9.784918e-01 9.796785e-01 9.802631e-01 9.807300e-01 9.811928e-01 9.815795e-01 9.833251e-01 9.835691e-01 9.855849e-01 9.870677e-01 9.874390e-01 9.907170e-01 9.918408e-01 9.926916e-01 9.951697e-01 9.958468e-01 9.977799e-01 1.002363e+00 1.006312e+00 1.008253e+00 1.014574e+00 1.015826e+00 1.022588e+00 1.040901e+00 1.048435e+00 
11 155 2.552950e-01 1.048431e+00 9.717923e-01 9.717923e-01 9.722381e-01 9.724048e-01 9.730709e-01 9.739648e-01 9.744743e-01 9.749095e-01 9.756295e-01 9.759757e-01 9.767143e-01 9.781682e-01 9.782659e-01 9.789298e-01 9.803999e-01 9.806506e-01 9.819135e-01 9.830172e-01 9.846372e-01 9.853517e-01 9.857111e-01 9.896703e-01 9.921230e-01 9.944097e-01 9.957235e-01 9.959332e-01 9.994746e-01 1.002623e+00 1.006772e+00 1.009644e+00 1.013903e+00 1.016042e+00 1.025926e+00 1.043614e+00 1.048431e+00 
