0.5922246594
0.9684623349
0.1701005124
0.5454477518
0.4990652731
0.5821337405
0.5200359764
0.4631332140
0.9389604544
0.9530921322
0.5821909013
0.6401630292
0.6568747463
0.3488256905
0.6138132513
0.6009479156
0.5509073449
0.5530029774
0.6009695001
0.6475876628
0.7800532497
0.5415573381
0.7415137303
0.4849367434
0.5763665588
0.7521434650
0.6120814902
0.3133845798
0.6294053276
0.9105273428
0.6422208632
0.2606685266
0.1711408332
0.5923570224
