surv_curvm
56.8535068065593
52.8603844162968
48.6850910288354
40.4867680138699
27.2480209146289
14.4359766037005
8.42657494545015
6.44248026909651
5.76795776765421
5.51135749056748
5.39618267671612
5.32864877296077
5.28878133574873
