%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208935, 2023/02/20 14:22:8.37)
0 1 0 0 0 3.188730e-01 9.865140e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.221615e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.249944e-01 5.000000e-01 5.533840e-01 5.573611e-01 4.673591e-01 5.000000e-01 3.006480e-01 2.397166e-01 
1 15 0 0 0 3.759543e-01 8.662964e-01 5.533751e-01 4.340739e-01 1.729730e-01 6.271048e-01 2.429850e-01 5.529885e-01 2.973745e-01 3.157525e-01 3.774253e-01 8.133827e-01 5.785653e-01 5.214548e-01 7.552116e-01 4.319672e-01 2.624953e-01 5.501137e-01 4.396554e-01 6.369849e-01 6.928841e-01 3.021481e-01 4.657156e-01 6.716149e-01 1.890754e-01 4.133729e-01 5.294602e-01 4.868596e-01 8.295109e-01 2.802341e-01 -5.896435e-02 
1 15 0 0 0 5.689492e-01 8.670542e-01 6.020884e-01 6.236445e-01 5.556545e-01 5.339144e-01 2.001263e-01 4.118591e-01 6.393649e-01 5.524676e-01 3.640119e-01 5.306888e-01 3.452110e-01 4.976448e-01 5.438165e-01 2.631826e-01 5.114743e-01 4.123472e-01 5.924346e-01 5.267277e-01 4.834084e-01 1.410568e-01 4.357110e-01 9.007406e-01 5.315127e-01 6.074142e-01 6.868791e-01 6.645914e-01 4.576259e-01 3.484512e-01 1.222581e-01 
1 15 0 0 0 1.190642e-01 9.890259e-01 7.618328e-01 5.050505e-01 5.171687e-01 4.077470e-01 1.756360e-01 4.330825e-01 5.714220e-01 3.898778e-01 5.085221e-01 6.982744e-01 5.472332e-01 6.526290e-01 3.480261e-01 4.751253e-01 5.337182e-01 3.527130e-01 6.775201e-01 3.403545e-01 5.991751e-01 4.533277e-01 4.634940e-01 5.559383e-01 6.442889e-01 7.084842e-01 4.130142e-01 5.548972e-01 5.280286e-01 3.742860e-01 2.228384e-01 
1 15 0 0 0 3.212568e-01 9.763027e-01 5.046312e-01 3.106288e-01 3.129245e-01 5.031927e-01 3.027551e-01 4.966443e-01 5.411194e-01 5.415880e-01 5.370116e-01 8.715466e-01 5.021531e-01 4.714801e-01 6.375076e-01 6.365645e-01 5.073420e-01 7.327515e-01 5.307410e-01 3.448138e-01 4.419052e-01 7.288200e-01 6.753567e-01 7.625621e-01 7.781701e-01 5.619413e-01 4.041639e-01 4.261953e-01 5.818351e-01 2.033740e-01 4.756563e-01 
1 15 0 0 0 1.320058e-01 1.240803e+00 4.363129e-01 5.919902e-01 3.200775e-01 2.944204e-01 3.353807e-01 3.810007e-01 4.862792e-01 4.994993e-01 8.305703e-01 3.607588e-01 3.149836e-01 4.809743e-01 6.549521e-01 7.047271e-01 5.710219e-01 5.538915e-01 6.962839e-01 5.490563e-01 5.123944e-01 5.466231e-01 5.749755e-01 6.924215e-01 5.633146e-01 4.267461e-01 7.558617e-01 6.573607e-01 6.784435e-01 4.498327e-01 3.536134e-01 
1 15 0 0 0 3.365129e-01 1.112371e+00 5.735862e-01 6.388912e-01 3.945420e-01 4.945824e-01 1.602325e-01 5.470284e-01 5.173841e-01 3.754389e-01 4.520887e-01 6.147726e-01 4.816621e-01 5.832727e-01 6.240080e-01 7.328736e-01 7.227477e-01 4.384891e-01 5.245711e-01 7.088250e-01 1.110203e-01 7.101201e-01 6.311891e-01 6.733762e-01 3.876825e-01 5.159737e-01 6.385731e-01 1.439858e-01 5.336768e-01 2.488473e-01 1.406903e-01 
2 29 0 0 0 4.959399e-01 7.537104e-01 6.834658e-01 2.117191e-01 1.303017e-01 7.091841e-01 -3.687309e-02 4.431338e-01 3.449618e-01 3.615429e-01 7.120810e-01 8.415151e-01 7.288951e-01 5.168804e-01 8.377472e-01 8.459336e-01 4.793155e-01 3.380814e-01 3.920200e-01 8.736760e-01 4.789396e-01 3.512511e-01 3.822409e-01 5.396711e-01 5.548332e-02 4.418360e-01 4.062448e-01 5.061907e-01 6.956622e-01 6.372015e-01 1.638402e-01 
2 29 0 0 0 6.938969e-01 9.279919e-01 6.276871e-01 8.942982e-01 3.996007e-01 3.971233e-01 -1.260600e-01 2.980950e-01 7.170104e-01 1.228126e-01 6.338311e-01 3.856942e-01 2.525988e-01 7.318213e-01 4.729216e-01 4.081680e-01 2.417158e-01 4.773724e-01 6.939988e-01 6.273348e-01 3.629395e-01 3.457668e-01 4.621313e-01 3.867217e-01 3.929294e-01 5.258003e-01 4.004922e-01 3.861987e-01 6.665715e-01 4.140987e-02 1.234263e-01 
2 29 0 0 0 9.031651e-02 1.026978e+00 8.275051e-01 5.303438e-01 5.478172e-01 3.381750e-01 -1.000631e-01 5.844420e-01 7.632529e-01 3.891182e-01 5.126245e-01 6.990787e-01 5.483475e-01 6.010879e-01 4.502276e-01 8.103532e-01 9.757267e-01 5.591071e-01 6.714971e-01 4.805509e-01 6.631658e-01 3.192259e-01 7.945400e-01 5.827110e-01 5.544169e-01 8.411264e-01 7.113649e-01 7.430601e-01 5.715902e-01 4.515967e-01 -1.497554e-01 
2 29 0 0 0 3.560182e-01 1.081011e+00 5.019494e-01 6.048398e-01 4.180045e-01 6.568507e-01 -6.694202e-03 2.607478e-01 5.261243e-01 6.337229e-01 3.707089e-01 3.241976e-01 3.912109e-01 5.601462e-01 4.504160e-01 5.874507e-01 1.029407e+00 4.963571e-01 5.690205e-01 6.907866e-01 4.750277e-01 6.084374e-01 6.135618e-01 5.766389e-01 1.542414e-01 5.228022e-01 4.312161e-01 8.292384e-02 7.853259e-01 2.032222e-01 3.125037e-01 
2 29 0 0 0 4.652231e-01 7.442367e-01 3.052603e-01 1.372922e-02 5.891466e-01 2.154252e-01 1.234523e-01 9.318455e-01 7.732097e-01 7.746423e-01 3.717186e-01 6.879707e-01 3.130284e-01 5.560572e-01 6.627322e-01 3.458463e-01 4.075557e-01 8.791204e-01 6.015035e-01 6.257888e-01 6.532479e-01 5.962962e-01 7.031680e-01 2.958631e-01 4.362082e-01 4.490118e-01 6.614072e-01 3.832547e-01 8.217838e-01 8.157003e-02 4.665522e-01 
2 29 0 0 0 5.907524e-01 9.942374e-01 4.263760e-01 4.851996e-01 3.096397e-01 3.000618e-01 4.084755e-01 7.892950e-01 7.826233e-01 4.952770e-01 8.807505e-01 6.710652e-01 1.660811e-01 7.641288e-01 9.010564e-01 3.013812e-01 7.117977e-01 4.699991e-01 6.166531e-01 4.167923e-01 4.753075e-01 4.322089e-01 6.687399e-01 6.532480e-01 4.070194e-01 5.940864e-01 9.150621e-01 6.603695e-01 7.130725e-01 3.687919e-01 3.156884e-01 
3 43 0 0 0 4.794100e-01 7.729473e-01 9.926754e-01 4.151572e-01 1.101197e-01 4.560128e-01 3.429744e-02 3.634402e-01 3.988667e-01 7.698566e-01 4.813628e-01 8.366939e-01 8.995110e-01 5.099333e-01 8.756529e-01 6.348447e-01 1.498029e-01 5.223979e-01 5.973730e-01 9.783535e-01 7.387726e-01 7.979256e-01 3.392348e-01 6.164739e-01 3.343361e-01 5.206439e-01 3.575391e-01 6.232764e-01 9.113652e-01 3.681072e-01 3.897770e-01 
3 43 0 0 0 2.896488e-01 9.997172e-01 8.807289e-01 8.840097e-01 2.952063e-01 2.094497e-01 -1.062024e-01 2.768156e-01 8.863444e-01 -5.739990e-02 5.894074e-01 6.477010e-01 9.156145e-01 5.630407e-01 7.015995e-01 6.389774e-01 4.410175e-02 5.061371e-01 7.926024e-01 3.800593e-01 5.441422e-01 7.008073e-01 5.254086e-01 1.230112e-01 4.301410e-01 6.495378e-01 6.837032e-01 4.354616e-01 6.201569e-01 2.441765e-01 -1.588538e-01 
3 43 0 0 0 2.900184e-01 5.669889e-01 6.479747e-01 7.946465e-01 5.939122e-01 8.741885e-02 4.827621e-02 5.324245e-01 9.891382e-01 5.430551e-01 5.380933e-01 7.441594e-01 8.896561e-02 3.917663e-01 -2.345819e-01 6.907942e-01 1.223413e+00 5.778960e-01 1.761215e-01 5.798645e-01 8.442562e-01 6.220354e-01 1.004085e+00 5.767316e-01 6.750974e-01 6.470618e-01 7.389652e-01 4.058393e-01 4.612665e-01 5.498062e-01 -2.424931e-01 
3 43 0 0 0 3.040993e-01 8.241442e-01 3.897600e-01 4.897444e-01 2.652771e-01 5.793880e-01 -2.243409e-02 3.131515e-01 2.831397e-01 5.306043e-01 7.306123e-01 4.677471e-01 2.500981e-01 4.434406e-01 4.823933e-01 6.145601e-01 7.475118e-01 5.891747e-01 3.768881e-01 7.073306e-01 3.775004e-01 4.581267e-01 8.819580e-01 5.500399e-01 3.723506e-01 1.159358e-01 2.622349e-01 1.299877e-01 7.200205e-01 2.346576e-01 6.111125e-01 
3 43 0 0 0 9.065442e-01 9.266483e-01 3.825518e-01 4.536999e-01 5.337045e-01 3.839225e-01 3.471860e-01 7.645685e-01 9.382754e-01 8.201369e-01 7.070812e-01 7.772096e-01 2.648048e-01 5.019898e-01 6.621890e-01 8.712262e-02 8.122503e-01 1.762333e-01 3.744313e-01 5.860317e-01 6.943532e-01 5.928265e-01 6.546565e-01 4.610825e-01 4.801885e-01 8.866587e-01 6.426243e-01 5.265568e-01 4.981462e-01 3.747640e-01 5.292531e-01 
3 43 0 0 0 4.301825e-01 9.811502e-01 3.192606e-01 3.647866e-01 3.442183e-01 -8.529014e-02 -9.477360e-02 9.892124e-01 7.432617e-01 3.988176e-01 2.986283e-01 3.554769e-01 4.470408e-01 1.234986e+00 9.491713e-01 3.444113e-01 1.139792e-01 1.216320e+00 6.856868e-01 4.240896e-01 5.371440e-01 9.588145e-01 7.130922e-01 6.581567e-02 5.297963e-01 7.277865e-01 9.524930e-01 3.782056e-01 6.065540e-01 2.131324e-01 5.716337e-01 
4 57 0 0 0 5.587159e-01 7.508711e-01 1.129090e+00 2.107759e-01 1.095720e-01 3.277829e-01 -9.084495e-02 3.216201e-01 3.301185e-01 8.328082e-01 2.973641e-01 4.778143e-01 6.843702e-01 3.043800e-01 8.454210e-01 3.231451e-01 4.243985e-01 6.708036e-01 7.089323e-01 6.789721e-01 5.162506e-01 1.022643e+00 4.792728e-01 5.817688e-01 3.168713e-01 3.439636e-01 2.844919e-01 7.873311e-01 7.329087e-01 3.669522e-01 4.384473e-01 
4 57 0 0 0 1.392339e-01 1.064777e+00 7.445739e-01 9.794127e-01 -4.997548e-02 3.290642e-01 -1.577733e-01 2.787433e-01 5.890267e-01 -1.978186e-01 6.634831e-01 6.471709e-01 8.654262e-01 3.840223e-01 5.483747e-01 4.958989e-01 6.362668e-02 7.230886e-01 3.216436e-01 4.585309e-01 6.425356e-01 4.510567e-01 2.599400e-01 1.588216e-01 7.457031e-01 3.927245e-01 9.174215e-01 5.499897e-01 6.479443e-01 5.649522e-01 2.736684e-01 
