%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=214844, 2023/08/25 18:57:17.46)
1 15 2.824189e-01 1.030299e+00  1.000000000000000000e+05  1.000000000000000000e+05  5.050000000000000000e+12  1.000000000000000000e+18
2 29 2.667919e-01 1.035185e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11  1.000000000000000000e+18
3 43 2.556699e-01 1.039699e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11  1.000000000000000000e+18
4 57 2.429961e-01 1.046026e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
5 71 2.348330e-01 1.048095e+00  1.000000000000000000e+05  1.000000000000000000e+05  5.000005000000000000e+10  1.000000000000000000e+18
6 85 2.276042e-01 1.055011e+00  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11
7 99 2.211916e-01 1.064460e+00  1.514088196305655629e+03  1.514088196305655629e+03  1.000000000000000000e+05  1.000000000000000000e+18
8 113 2.108130e-01 1.071457e+00  1.514088196305655629e+03  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11
9 127 2.014671e-01 1.073960e+00  2.653286051981529567e+02  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+11
10 141 1.925973e-01 1.076095e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11
11 155 1.858424e-01 1.080905e+00  2.653286051981529567e+02  1.042837949351786619e+03  1.000000000000000000e+05  1.000000000000000000e+11
12 169 1.763286e-01 1.084184e+00  2.653286051981529567e+02  2.890388909506168602e+02  1.000000000000000000e+05  1.000000000000000000e+11
13 183 1.700608e-01 1.094374e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
14 197 2.321541e-01 1.101465e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
15 211 2.230457e-01 1.107150e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
16 225 2.122406e-01 1.110303e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
17 239 2.044814e-01 1.113044e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
18 253 1.989501e-01 1.120689e+00  2.653286051981529567e+02  3.950868503820919386e+02  1.000000000000000000e+05  1.000000000000000000e+15
19 267 1.932707e-01 1.123952e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
20 281 1.851219e-01 1.125791e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
21 295 1.823186e-01 1.130131e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
22 309 1.785316e-01 1.129929e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
23 323 1.758437e-01 1.136112e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
24 337 1.745248e-01 1.143000e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
25 351 1.700861e-01 1.148662e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
26 365 1.676515e-01 1.154715e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
27 379 1.654782e-01 1.157470e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
28 393 1.611501e-01 1.159908e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
29 407 1.555770e-01 1.162874e+00  2.653286051981529567e+02  2.935110298332690490e+02  1.000000000000000000e+05  1.000000000000000000e+05
30 421 1.526998e-01 1.164885e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
31 435 1.471865e-01 1.170621e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
32 449 1.983534e-01 1.172442e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
33 463 1.908499e-01 1.175049e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
34 477 1.885008e-01 1.175481e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
35 491 1.830156e-01 1.178751e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
36 505 1.784673e-01 1.180314e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
37 519 1.735924e-01 1.181249e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
38 533 1.687094e-01 1.181691e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
39 547 1.598540e-01 1.181607e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
40 561 2.143697e-01 1.188509e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
41 575 2.080105e-01 1.193068e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
42 589 1.987316e-01 1.203322e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
43 603 1.891212e-01 1.203044e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
44 617 1.813687e-01 1.203244e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
45 631 1.740437e-01 1.203628e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
46 645 1.669396e-01 1.204149e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
47 659 1.625692e-01 1.204734e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
48 673 1.586233e-01 1.210978e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
49 687 1.535825e-01 1.214629e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
50 701 1.512122e-01 1.218801e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
51 715 1.468418e-01 1.225224e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
52 729 1.946097e-01 1.227149e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
53 743 1.863727e-01 1.228109e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
54 757 1.787243e-01 1.238491e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
55 771 1.726364e-01 1.240310e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
56 785 1.675674e-01 1.242063e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
57 799 1.612914e-01 1.242605e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
58 813 1.559231e-01 1.243132e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
59 827 1.498796e-01 1.245469e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
60 841 1.453234e-01 1.247855e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
61 855 1.408004e-01 1.253486e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
62 869 1.911898e-01 1.257658e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
63 883 1.878935e-01 1.268709e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
64 897 1.854293e-01 1.268336e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
65 911 1.855386e-01 1.272869e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
66 925 1.879602e-01 1.274805e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
67 939 1.880094e-01 1.281190e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
68 953 1.860121e-01 1.283631e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
69 967 1.837982e-01 1.287822e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+15
70 981 1.809775e-01 1.291148e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
71 995 1.766641e-01 1.293322e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
72 1009 1.716638e-01 1.296309e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+13
73 1023 1.676855e-01 1.299076e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
74 1037 2.307919e-01 1.301944e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+05
75 1051 2.270216e-01 1.301845e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+18
76 1065 2.209937e-01 1.303728e+00  2.653286051981529567e+02  1.000000000000000000e+05  1.000000000000000000e+05  1.000000000000000000e+11
77 1079 2.150358e-01 1.307853e+00  2.653286051981529567e+02  7.196782817681623783e+02  1.000000000000000000e+05  1.000000000000000000e+11
